Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
100,"{
""Reasoning"": ""The narrator demonstrates keen observation throughout the passage, noting details like the dark polished floors, shiny glass cases, and her father's sales techniques. She explicitly states she's trying to 'notice everything' to tell GaoLing later. She observes the shop's layout, her uncles' formal behavior, and listens carefully to conversations. While she shows some shyness calling her uncle's name, the dominant trait is her attentiveness to surroundings."",
""Answer"": ""B"",
""A"": 0.15,
""B"": 0.75,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The narrator demonstrates keen observation throughout the passage, noting details like the dark polished floors, shiny glass cases, and her father's sales techniques. She explicitly states she's trying to 'notice everything' to tell GaoLing later. She observes the shop's layout, her uncles' formal behavior, and listens carefully to conversations. While she shows some shyness calling her uncle's name, the dominant trait is her attentiveness to surroundings.",B,0.15,0.75,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
101,"{
""Reasoning"": ""The narrator demonstrates keen observation throughout the passage, noting details like the dark polished floors, shiny glass cases, and her father's sales techniques. She explicitly states she's trying to 'notice everything' to tell GaoLing later. She observes the shop's layout, her uncles' formal behavior, and listens carefully to her father's words. While she shows some shyness calling her uncle's name, the dominant trait is her attentiveness to surroundings."",
""Answer"": ""B"",
""A"": 0.15,
""B"": 0.75,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The narrator demonstrates keen observation throughout the passage, noting details like the dark polished floors, shiny glass cases, and her father's sales techniques. She explicitly states she's trying to 'notice everything' to tell GaoLing later. She observes the shop's layout, her uncles' formal behavior, and listens carefully to her father's words. While she shows some shyness calling her uncle's name, the dominant trait is her attentiveness to surroundings.",B,0.15,0.75,0.05,0.05,A,claude-sonnet-4-20250514,sat_en
102,"{
""Reasoning"": ""The passage directly states that the narrator saw their silk-wrapped boxes in the display cases and noted 'They looked so much nicer than they had in the ink-making studio at Immortal Heart village.' This explicitly indicates that the ink shop displays their products more impressively than the studio. The other options aren't supported by the text - there's no mention of location convenience, individual attention comparison, or space size differences."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"The passage directly states that the narrator saw their silk-wrapped boxes in the display cases and noted 'They looked so much nicer than they had in the ink-making studio at Immortal Heart village.' This explicitly indicates that the ink shop displays their products more impressively than the studio. The other options aren't supported by the text - there's no mention of location convenience, individual attention comparison, or space size differences.",A,0.95,0.02,0.02,0.01,A,claude-sonnet-4-20250514,sat_en
103,"{
""Reasoning"": ""The passage directly addresses women who are being told they shouldn't discuss slavery because it's a 'political question' outside their 'sphere.' Smith systematically refutes these arguments, showing that slavery affects women's domestic concerns, that women have moral obligations to oppose injustice, and that they have legitimate interests in their country's welfare. The entire passage is structured to justify and encourage women's participation in abolition, making option D the clear main purpose."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.15,
""C"": 0.05,
""D"": 0.75
}",D,True,True,"The passage directly addresses women who are being told they shouldn't discuss slavery because it's a 'political question' outside their 'sphere.' Smith systematically refutes these arguments, showing that slavery affects women's domestic concerns, that women have moral obligations to oppose injustice, and that they have legitimate interests in their country's welfare. The entire passage is structured to justify and encourage women's participation in abolition, making option D the clear main purpose.",D,0.05,0.15,0.05,0.75,D,claude-sonnet-4-20250514,sat_en
104,"{
""Reasoning"": ""Smith consistently uses rhetorical questions throughout the passage to challenge opposing viewpoints. Questions like 'And is a subject comprehending interests of such magnitude, merely a political question?' and 'May we not permit a thought to stray beyond the narrow limits of our own family circle?' expect negative answers that support her argument. This technique effectively advances her point that women should engage in slavery discussions. The other options don't match her actual techniques - she doesn't quote contradictory remarks, use anecdotes, or present views as universally held."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.025,
""D"": 0.025
}",A,True,True,"Smith consistently uses rhetorical questions throughout the passage to challenge opposing viewpoints. Questions like 'And is a subject comprehending interests of such magnitude, merely a political question?' and 'May we not permit a thought to stray beyond the narrow limits of our own family circle?' expect negative answers that support her argument. This technique effectively advances her point that women should engage in slavery discussions. The other options don't match her actual techniques - she doesn't quote contradictory remarks, use anecdotes, or present views as universally held.",A,0.9,0.05,0.025,0.025,A,claude-sonnet-4-20250514,sat_en
105,"{
""Reasoning"": ""The first paragraph presents the conventional view that slavery is merely a 'political question' outside women's 'sphere,' then Smith directly refutes this by arguing it's actually a question of 'justice, of humanity, of morality, of religion.' She elaborates by listing the human considerations involved (dignity, family protection, etc.) to support her rejection of the narrow political framing."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The first paragraph presents the conventional view that slavery is merely a 'political question' outside women's 'sphere,' then Smith directly refutes this by arguing it's actually a question of 'justice, of humanity, of morality, of religion.' She elaborates by listing the human considerations involved (dignity, family protection, etc.) to support her rejection of the narrow political framing.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
106,"{
""Reasoning"": ""The passage directly addresses the concern that women cannot discuss slavery without 'losing something of the modesty and gentleness which are her most appropriate ornaments.' Smith counters this by asking whether 'the ornament of a meek and quiet spirit' can coexist with 'an upright mind and enlightened intellect,' and whether women must be 'less gentle because her heart is open to the claims of humanity.' This clearly argues that women can maintain their femininity while acting on humanitarian principles."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.025,
""D"": 0.025
}",A,True,True,"The passage directly addresses the concern that women cannot discuss slavery without 'losing something of the modesty and gentleness which are her most appropriate ornaments.' Smith counters this by asking whether 'the ornament of a meek and quiet spirit' can coexist with 'an upright mind and enlightened intellect,' and whether women must be 'less gentle because her heart is open to the claims of humanity.' This clearly argues that women can maintain their femininity while acting on humanitarian principles.",A,0.9,0.05,0.025,0.025,A,claude-sonnet-4-20250514,sat_en
107,"{
""Reasoning"": ""The passage explicitly states that 'By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections' and that Northern men 'are bound to make common cause with the tyrant, and put down, at the point of the bayonet, every effort on the part of the slave, for the attainment of his freedom.' This clearly indicates the North must help suppress slave rebellions."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 1.0,
""D"": 0.0
}",C,True,True,"The passage explicitly states that 'By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections' and that Northern men 'are bound to make common cause with the tyrant, and put down, at the point of the bayonet, every effort on the part of the slave, for the attainment of his freedom.' This clearly indicates the North must help suppress slave rebellions.",C,0.0,0.0,1.0,0.0,C,claude-sonnet-4-20250514,sat_en
108,"{
""Reasoning"": ""The passage explicitly states that slavery has rendered the land 'a hissing and a reproach throughout the world' and mentions 'the events of the last two years have cast their dark shadows before, overclouding the bright prospects of the future.' Smith directly addresses how slavery damages America's international standing and reputation. While other effects are mentioned, the international reputation damage is most strongly emphasized."",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.08,
""D"": 0.02
}",A,True,True,"The passage explicitly states that slavery has rendered the land 'a hissing and a reproach throughout the world' and mentions 'the events of the last two years have cast their dark shadows before, overclouding the bright prospects of the future.' Smith directly addresses how slavery damages America's international standing and reputation. While other effects are mentioned, the international reputation damage is most strongly emphasized.",A,0.85,0.05,0.08,0.02,A,claude-sonnet-4-20250514,sat_en
109,"{
""Reasoning"": ""The first paragraph establishes the context by describing a human health crisis where pathogens are developing resistance faster than new antibiotics can be introduced. This sets up the problem that the subsequent research (teixobactin development) aims to address. The paragraph doesn't present a claim to be proven, introduce a controversy to resolve, or offer a theory to be challenged - it simply identifies the antibiotic resistance problem that motivates the research described in the rest of the passage."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.8,
""D"": 0.0
}",C,True,True,"The first paragraph establishes the context by describing a human health crisis where pathogens are developing resistance faster than new antibiotics can be introduced. This sets up the problem that the subsequent research (teixobactin development) aims to address. The paragraph doesn't present a claim to be proven, introduce a controversy to resolve, or offer a theory to be challenged - it simply identifies the antibiotic resistance problem that motivates the research described in the rest of the passage.",C,0.1,0.1,0.8,0.0,C,claude-sonnet-4-20250514,sat_en
110,"{
""Reasoning"": ""The passage states that only about 1% of soil microorganisms can be grown in a lab, while the rest 'have remained uncultured and of limited use to medical science, until now.' Lewis's team developed a method to grow bacteria in their natural environment rather than trying to replicate lab conditions. This allows them to access the 99% of organisms that were previously unculturable, making option D the clear answer."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.05,
""C"": 0.05,
""D"": 0.8
}",D,True,True,"The passage states that only about 1% of soil microorganisms can be grown in a lab, while the rest 'have remained uncultured and of limited use to medical science, until now.' Lewis's team developed a method to grow bacteria in their natural environment rather than trying to replicate lab conditions. This allows them to access the 99% of organisms that were previously unculturable, making option D the clear answer.",D,0.1,0.05,0.05,0.8,D,claude-sonnet-4-20250514,sat_en
111,"{
""Reasoning"": ""The author of Passage 2 explicitly states that 'it has long been suspected that, if we could grow more types of bacteria from soil-or from exotic environments, such as deep oceans-then we might find new natural antibiotics.' The development of teixobactin from soil bacteria confirms this long-held suspicion. The author calls the methodology 'simple and elegant' and notes it 'opens a gateway to cultivating a wealth of potentially antibiotic-producing bacteria.' This directly supports option D."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.15,
""C"": 0.05,
""D"": 0.75
}",D,True,True,"The author of Passage 2 explicitly states that 'it has long been suspected that, if we could grow more types of bacteria from soil-or from exotic environments, such as deep oceans-then we might find new natural antibiotics.' The development of teixobactin from soil bacteria confirms this long-held suspicion. The author calls the methodology 'simple and elegant' and notes it 'opens a gateway to cultivating a wealth of potentially antibiotic-producing bacteria.' This directly supports option D.",D,0.05,0.15,0.05,0.75,D,claude-sonnet-4-20250514,sat_en
112,"Looking at the context of the last sentence in Passage 2, the author mentions ""five years and £500 million"" immediately after describing the clinical trial process (Phase I, II, and III) that teixobactin must undergo. The author then states ""these are numbers we must find ways to reduce"" to ""keep ahead of bacteria, which can evolve far more swiftly and cheaply.""

The phrase is used to illustrate the substantial time and financial investment required for the clinical trial process before teixobactin can reach consumers. The author is highlighting the magnitude of resources needed to bring this promising antibiotic to market, emphasizing the challenge of the development process.

The author is not criticizing government funding (option B), discussing money already spent (option C), or making comparisons to other antibiotics (option D). Instead, the focus is on the daunting scale of what lies ahead in the development process.

{
""Reasoning"": ""The author uses '5 years and £500 million' to describe the upcoming clinical trial requirements, immediately followed by stating we must reduce these numbers to stay ahead of bacteria. This emphasizes the substantial scale of effort needed to bring teixobactin to market."",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.05,
""D"": 0.05
}",A,False,True,,,,,,,A,claude-sonnet-4-20250514,sat_en
113,"{
""Reasoning"": ""Passage 1 presents the research findings about teixobactin and the new cultivation method in a positive light, emphasizing the breakthrough nature of the discovery. Passage 2, written by what appears to be another scientist, provides a balanced evaluation of the same research - acknowledging the methodology as 'simple and elegant' and the 'most important finding,' while also presenting three specific caveats about teixobactin's limitations and challenges. This represents a critical but fair assessment rather than dismissal, modification, or concrete examples."",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.05,
""D"": 0.05
}",A,True,True,"Passage 1 presents the research findings about teixobactin and the new cultivation method in a positive light, emphasizing the breakthrough nature of the discovery. Passage 2, written by what appears to be another scientist, provides a balanced evaluation of the same research - acknowledging the methodology as 'simple and elegant' and the 'most important finding,' while also presenting three specific caveats about teixobactin's limitations and challenges. This represents a critical but fair assessment rather than dismissal, modification, or concrete examples.",A,0.85,0.05,0.05,0.05,A,claude-sonnet-4-20250514,sat_en
114,"{
""Reasoning"": ""Both passages emphasize that teixobactin is effective against bacteria that have developed resistance to other antibiotics. Passage 1 mentions it kills bacteria 'even those that have developed immunity to other drugs' and that scientists couldn't create resistant mutants. Passage 2 notes it killed S. aureus and tuberculosis bacteria, with tuberculosis resistance being 'a real problem.' This directly supports option B about combating resistant infections."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.90,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Both passages emphasize that teixobactin is effective against bacteria that have developed resistance to other antibiotics. Passage 1 mentions it kills bacteria 'even those that have developed immunity to other drugs' and that scientists couldn't create resistant mutants. Passage 2 notes it killed S. aureus and tuberculosis bacteria, with tuberculosis resistance being 'a real problem.' This directly supports option B about combating resistant infections.",B,0.05,0.9,0.02,0.03,B,claude-sonnet-4-20250514,sat_en
115,"{
""Reasoning"": ""Passage 2 states that teixobactin 'doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall.' Since Passage 1 reports that teixobactin successfully treated mice with upper respiratory tract infections, and Passage 2 establishes that teixobactin cannot kill Gram-negative bacteria, the infections must have been caused by Gram-positive bacteria for the treatment to be effective."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"Passage 2 states that teixobactin 'doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall.' Since Passage 1 reports that teixobactin successfully treated mice with upper respiratory tract infections, and Passage 2 establishes that teixobactin cannot kill Gram-negative bacteria, the infections must have been caused by Gram-positive bacteria for the treatment to be effective.",C,0.05,0.05,0.85,0.05,C,claude-sonnet-4-20250514,sat_en
116,"{
""Reasoning"": ""The passage shows a conversation between the narrator and Louis Comfort Tiffany about his upcoming Byzantine chapel project for the World's Columbian Exposition. The narrator inquires about work, and Tiffany enthusiastically shares his sketches and plans. They discuss artistic details like peacock symbolism, glass techniques, and the narrator even suggests adapting the dome design for lampshades. This is clearly a professional discussion about shared artistic interests and potential collaboration."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.8,
""D"": 0.05
}",C,True,True,"The passage shows a conversation between the narrator and Louis Comfort Tiffany about his upcoming Byzantine chapel project for the World's Columbian Exposition. The narrator inquires about work, and Tiffany enthusiastically shares his sketches and plans. They discuss artistic details like peacock symbolism, glass techniques, and the narrator even suggests adapting the dome design for lampshades. This is clearly a professional discussion about shared artistic interests and potential collaboration.",C,0.05,0.1,0.8,0.05,C,claude-sonnet-4-20250514,sat_en
117,"{
""Reasoning"": ""The passage shows Tiffany's excitement about the World's Columbian Exposition, specifically stating 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This directly indicates his desire for popular recognition. He also mentions it will be 'the greatest assembly of artists since the fifteenth century' and describes the scale as 'Four times bigger than the Paris Exposition,' emphasizing the massive audience reach rather than sales, collaboration, or existing acclaim."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.03,
""D"": 0.02
}",A,True,True,"The passage shows Tiffany's excitement about the World's Columbian Exposition, specifically stating 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This directly indicates his desire for popular recognition. He also mentions it will be 'the greatest assembly of artists since the fifteenth century' and describes the scale as 'Four times bigger than the Paris Exposition,' emphasizing the massive audience reach rather than sales, collaboration, or existing acclaim.",A,0.9,0.05,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
118,"{
""Reasoning"": ""The passage clearly describes Tiffany showing the narrator his sketches and watercolors for a Byzantine chapel project. He 'made a show of slinging down one large watercolor after another' and 'unrolled the largest watercolor' showing detailed renderings of windows, mosaics, and other chapel elements he planned to create. These were preparatory drawings/paintings for stained glass windows, not finished windows, exhibition plans, or placement charts."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.03,
""D"": 0.02
}",A,True,True,"The passage clearly describes Tiffany showing the narrator his sketches and watercolors for a Byzantine chapel project. He 'made a show of slinging down one large watercolor after another' and 'unrolled the largest watercolor' showing detailed renderings of windows, mosaics, and other chapel elements he planned to create. These were preparatory drawings/paintings for stained glass windows, not finished windows, exhibition plans, or placement charts.",A,0.9,0.05,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
119,"{
""Reasoning"": ""The passage shows the narrator suggesting to transform the opaque glass dome baptismal font into a translucent glass lampshade, demonstrating her ability to take an existing design and innovate upon it technically. She envisions reducing the size, changing the glass type, and adapting the securing method for a new application. This shows technical innovation building on existing ideas rather than creating original names, critiquing art, or making sketches."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage shows the narrator suggesting to transform the opaque glass dome baptismal font into a translucent glass lampshade, demonstrating her ability to take an existing design and innovate upon it technically. She envisions reducing the size, changing the glass type, and adapting the securing method for a new application. This shows technical innovation building on existing ideas rather than creating original names, critiquing art, or making sketches.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
120,"{
""Reasoning"": ""The passage presents research findings about urbanization's effects on economic growth, explaining why megacities in developing nations don't spur growth like they do in developed nations. It describes the phenomenon of rapid urbanization, its consequences (different economic impacts in developed vs. developing countries), and explains the underlying causes (globalization, historical differences). The passage doesn't propose solutions, critique methodology, or question practical applications."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.03,
""D"": 0.02
}",A,True,True,"The passage presents research findings about urbanization's effects on economic growth, explaining why megacities in developing nations don't spur growth like they do in developed nations. It describes the phenomenon of rapid urbanization, its consequences (different economic impacts in developed vs. developing countries), and explains the underlying causes (globalization, historical differences). The passage doesn't propose solutions, critique methodology, or question practical applications.",A,0.9,0.05,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
121,"{
""Reasoning"": ""The passage describes two studies by Frick and Rodríguez-Pose. The first study examined the relationship between city size and economic performance, finding that while advanced nations benefit from larger cities, developing nations do not. The second study then explored this further by finding that developing nations get more economic benefit from smaller and medium-size cities. The second study doesn't correct an error, confirm a previously unconfirmed hypothesis, or offer a different interpretation of an event - it extends and builds upon the initial findings."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.8,
""D"": 0.0
}",C,True,True,"The passage describes two studies by Frick and Rodríguez-Pose. The first study examined the relationship between city size and economic performance, finding that while advanced nations benefit from larger cities, developing nations do not. The second study then explored this further by finding that developing nations get more economic benefit from smaller and medium-size cities. The second study doesn't correct an error, confirm a previously unconfirmed hypothesis, or offer a different interpretation of an event - it extends and builds upon the initial findings.",C,0.1,0.1,0.8,0.0,C,claude-sonnet-4-20250514,sat_en
122,"{
""Reasoning"": ""The passage states that bigger cities tend to have more positive economic impact in larger countries, and that having a metro with 10+ million inhabitants produces nationwide economic benefit only if total urban population is 28.5 million or more. This suggests the impact depends on country size/development level. The passage also mentions that bigger, more developed countries are more likely to host knowledge-based industries requiring urban agglomeration economies, indicating company types matter."",
""Answer"": ""B"",
""A"": ""0.3"",
""B"": ""0.5"",
""C"": ""0.1"",
""D"": ""0.1""
}",B,True,True,"The passage states that bigger cities tend to have more positive economic impact in larger countries, and that having a metro with 10+ million inhabitants produces nationwide economic benefit only if total urban population is 28.5 million or more. This suggests the impact depends on country size/development level. The passage also mentions that bigger, more developed countries are more likely to host knowledge-based industries requiring urban agglomeration economies, indicating company types matter.",B,0.3,0.5,0.1,0.1,B,claude-sonnet-4-20250514,sat_en
123,"{
""Reasoning"": ""The passage provides specific data points: in 1960, median city size was 500,000 in high-income countries vs 220,000 in developing countries. By 2010, it was 650,000 vs 845,000 respectively. The developing world's median city size grew from being less than half to exceeding high-income countries. Given the nearly quadrupling growth pattern described, the crossover likely occurred in the middle period, around 1980-1985, when rapid urbanization was accelerating."",
""Answer"": ""B"",
""A"": 0.15,
""B"": 0.65,
""C"": 0.15,
""D"": 0.05
}",B,True,True,"The passage provides specific data points: in 1960, median city size was 500,000 in high-income countries vs 220,000 in developing countries. By 2010, it was 650,000 vs 845,000 respectively. The developing world's median city size grew from being less than half to exceeding high-income countries. Given the nearly quadrupling growth pattern described, the crossover likely occurred in the middle period, around 1980-1985, when rapid urbanization was accelerating.",B,0.15,0.65,0.15,0.05,C,claude-sonnet-4-20250514,sat_en
124,"Looking at this question, I need to identify which claim can be directly supported by data presented in the passage that could reasonably be shown in a graph.

Let me examine each option:

A) The passage states: ""Between 1960 and 2010, the median city in high-income countries grew modestly from 500,000 to 650,000 people; but the median city in the developing world nearly quadrupled, expanding from 220,000 to 845,000 people."" This provides specific numerical data showing developing countries' cities grew from 220,000 to 845,000 (a 284% increase) while high-income countries grew from 500,000 to 650,000 (a 30% increase). This data could easily be graphed and clearly supports the claim.

B) The passage states ""In 1960, 12 of the top 20 countries with the largest average city size were high-income countries."" Since 12 out of 20 is 60%, this is more than half, making this claim accurate and graphable.

C) While the passage mentions these correlations, it presents them as research findings rather than direct causal relationships that would be clearly demonstrated in a simple graph.

D) This is a conclusion/recommendation from the research rather than raw data that would typically be graphed.

Both A and B have strong numerical support, but A provides the most concrete, comparative data that would make for a compelling graph showing the dramatic difference in growth rates between the two types of countries.

{
""Reasoning"": ""Option A is directly supported by specific numerical data in the passage showing median city growth: developing countries grew from 220,000 to 845,000 people (284% increase) while high-income countries grew from 500,000 to 650,000 (30% increase). This comparative data would be ideal for graphical representation and clearly demonstrates the 'more sharply' claim."",
""Answer"": ""A"",
""A"": 0.7,
""B"": 0.25,
""C"": 0.03,
""D"": 0.02
}",A,False,True,,,,,,,A,claude-sonnet-4-20250514,sat_en
125,"{
""Reasoning"": ""Passage 1 explicitly states that 'Since humans split from chimps, which have brains roughly a third of human size, the human genome has undergone roughly 15 million changes.' This directly supports option A. The passage doesn't mention genome size tripling (B), doesn't compare total gene numbers with other primates (C), and actually indicates humans share genes with Denisovans rather than losing them (D)."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"Passage 1 explicitly states that 'Since humans split from chimps, which have brains roughly a third of human size, the human genome has undergone roughly 15 million changes.' This directly supports option A. The passage doesn't mention genome size tripling (B), doesn't compare total gene numbers with other primates (C), and actually indicates humans share genes with Denisovans rather than losing them (D).",A,0.95,0.02,0.02,0.01,A,claude-sonnet-4-20250514,sat_en
126,"{
""Reasoning"": ""The passage states that NOTCH2NL is 'a relative of NOTCH2, a gene that scientists knew was central to early brain development' and that 'NOTCH2 controls vital decisions regarding when and how many neurons to make.' The team's interest was sparked because NOTCH2NL was related to NOTCH2, which had a known role in brain development, suggesting they expected similar biological functions from related genes."",
""Answer"": ""D"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.05,
""D"": 0.75
}",D,True,True,"The passage states that NOTCH2NL is 'a relative of NOTCH2, a gene that scientists knew was central to early brain development' and that 'NOTCH2 controls vital decisions regarding when and how many neurons to make.' The team's interest was sparked because NOTCH2NL was related to NOTCH2, which had a known role in brain development, suggesting they expected similar biological functions from related genes.",D,0.1,0.1,0.05,0.75,D,claude-sonnet-4-20250514,sat_en
127,"{
""Reasoning"": ""Passage 1 focuses on specific genetic changes (NOTCH2NL gene duplications) that occurred at the molecular level and influenced brain development. Passage 2 examines population-level evolutionary trends over 3 million years, analyzing how brain size increased through species evolution, extinction, and new species emergence. This represents a clear distinction between small-scale genetic mechanisms versus large-scale population dynamics."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.1,
""C"": 0.2,
""D"": 0.7
}",D,True,True,"Passage 1 focuses on specific genetic changes (NOTCH2NL gene duplications) that occurred at the molecular level and influenced brain development. Passage 2 examines population-level evolutionary trends over 3 million years, analyzing how brain size increased through species evolution, extinction, and new species emergence. This represents a clear distinction between small-scale genetic mechanisms versus large-scale population dynamics.",D,0.0,0.1,0.2,0.7,D,claude-sonnet-4-20250514,sat_en
128,"{
""Reasoning"": ""Both passages explicitly state that modern human brains are about three times larger than chimpanzees. Passage 1 states 'chimps, which have brains roughly a third of human size' (meaning humans are 3x larger). Passage 2 states 'Modern humans have brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' While bonobos are also mentioned in Passage 2, chimpanzees are mentioned in both passages as the comparison point."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"Both passages explicitly state that modern human brains are about three times larger than chimpanzees. Passage 1 states 'chimps, which have brains roughly a third of human size' (meaning humans are 3x larger). Passage 2 states 'Modern humans have brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' While bonobos are also mentioned in Passage 2, chimpanzees are mentioned in both passages as the comparison point.",B,0.1,0.8,0.05,0.05,B,claude-sonnet-4-20250514,sat_en
129,"{
""Reasoning"": ""The passage argues against the false dichotomy between rights-focused and practical approaches to Indigenous issues. The author advocates for using human rights as a framework for policy development and accountability, criticizing the previous government's 'practical measures' approach that lacked accountability. The Statement of Intent example demonstrates how human rights principles can guide effective policy across all areas of Indigenous disadvantage."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage argues against the false dichotomy between rights-focused and practical approaches to Indigenous issues. The author advocates for using human rights as a framework for policy development and accountability, criticizing the previous government's 'practical measures' approach that lacked accountability. The Statement of Intent example demonstrates how human rights principles can guide effective policy across all areas of Indigenous disadvantage.",C,0.05,0.05,0.85,0.05,C,claude-sonnet-4-20250514,sat_en
130,"{
""Reasoning"": ""The passage explicitly states that the 'practical' approach focusing on 'record levels of expenditure' without clear outcomes 'has lacked any accountability whatsoever.' Calma argues this makes it 'too easy to disguise any causal relationship between the actions of government and any outcomes, and therefore limits the accountability and responsibilities of government.' This directly supports option D about evading accountability obligations."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"The passage explicitly states that the 'practical' approach focusing on 'record levels of expenditure' without clear outcomes 'has lacked any accountability whatsoever.' Calma argues this makes it 'too easy to disguise any causal relationship between the actions of government and any outcomes, and therefore limits the accountability and responsibilities of government.' This directly supports option D about evading accountability obligations.",D,0.05,0.05,0.05,0.85,D,claude-sonnet-4-20250514,sat_en
131,"{
""Reasoning"": ""The passage explicitly states that 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' Calma criticizes this approach, questioning why 'the size of the input became more important than the intended outcomes' and noting that the government never explained what achievements were made with this record expenditure. This directly points to the government stressing financial resources rather than outcomes."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.15,
""D"": 0.75
}",D,True,True,"The passage explicitly states that 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' Calma criticizes this approach, questioning why 'the size of the input became more important than the intended outcomes' and noting that the government never explained what achievements were made with this record expenditure. This directly points to the government stressing financial resources rather than outcomes.",D,0.05,0.05,0.15,0.75,D,claude-sonnet-4-20250514,sat_en
132,"{
""Reasoning"": ""The passage emphasizes that the 'fundamental flaw' of past government efforts was treating Indigenous peoples as 'passive recipients' rather than engaging with them seriously. Calma advocates for 'full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects' and criticizes policies applied 'to Indigenous peoples' rather than 'with' them. This clearly supports empowering Indigenous communities in program development and implementation."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.03,
""D"": 0.02
}",A,True,True,The passage emphasizes that the 'fundamental flaw' of past government efforts was treating Indigenous peoples as 'passive recipients' rather than engaging with them seriously. Calma advocates for 'full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects' and criticizes policies applied 'to Indigenous peoples' rather than 'with' them. This clearly supports empowering Indigenous communities in program development and implementation.,A,0.9,0.05,0.03,0.02,A,claude-sonnet-4-20250514,sat_en
