Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
110,"{
""Reasoning"": ""Passage 1 explicitly states that only about one percent of soil organisms can be grown in a lab, leaving the rest \""uncultured and of limited use to medical science, until now.\"" The new method allows researchers to 'trick the bacteria into thinking that they are in their natural environment,' thereby enabling the isolation and exploitation of thousands of previously uncultured strains. Option D directly captures this key advantage."",
""Answer"": ""D"",
""A"": 0.02,
""B"": 0.02,
""C"": 0.01,
""D"": 0.95
}",D,True,True,"Passage 1 explicitly states that only about one percent of soil organisms can be grown in a lab, leaving the rest ""uncultured and of limited use to medical science, until now."" The new method allows researchers to 'trick the bacteria into thinking that they are in their natural environment,' thereby enabling the isolation and exploitation of thousands of previously uncultured strains. Option D directly captures this key advantage.",D,0.02,0.02,0.01,0.95,D,gemini-2.5-flash,sat_en
111,"{
""Reasoning"": ""The author of Passage 2 states, \""it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics.\"" They then call the new methodology their \""most important finding...for it opens a gateway to cultivating a wealth of potentially antibiotic-producing bacteria that have never been grown before.\"" This directly confirms the long-held belief about soil microorganisms as a source."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.05,
""C"": 0.0,
""D"": 0.95
}",D,True,True,"The author of Passage 2 states, ""it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics."" They then call the new methodology their ""most important finding...for it opens a gateway to cultivating a wealth of potentially antibiotic-producing bacteria that have never been grown before."" This directly confirms the long-held belief about soil microorganisms as a source.",D,0.0,0.05,0.0,0.95,D,gemini-2.5-flash,sat_en
112,"{
""Reasoning"": ""The author uses \""five years and £500 million\"" in the context of future clinical trials for teixobactin, stating \""That's going to take...\"". This clearly indicates the substantial future investment of time and money required to bring the drug to market. The subsequent remark about needing to \""reduce\"" these numbers further emphasizes their large scale. Therefore, the phrase primarily highlights the magnitude of the effort needed to make teixobactin available for use."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"The author uses ""five years and £500 million"" in the context of future clinical trials for teixobactin, stating ""That's going to take..."". This clearly indicates the substantial future investment of time and money required to bring the drug to market. The subsequent remark about needing to ""reduce"" these numbers further emphasizes their large scale. Therefore, the phrase primarily highlights the magnitude of the effort needed to make teixobactin available for use.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
113,"{
""Reasoning"": ""Passage 1 introduces a new antibiotic and the novel method used to discover it. Passage 2, written by a different author, reviews this same research. It highlights the significance of the methodology (\""most important finding\"") and evaluates the drug itself, noting its strengths but also presenting \""caveats\"" or limitations. This clearly demonstrates an evaluation of the research's significance and implications."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"Passage 1 introduces a new antibiotic and the novel method used to discover it. Passage 2, written by a different author, reviews this same research. It highlights the significance of the methodology (""most important finding"") and evaluates the drug itself, noting its strengths but also presenting ""caveats"" or limitations. This clearly demonstrates an evaluation of the research's significance and implications.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
114,"{
""Reasoning"": ""Both passages explicitly state that teixobactin is effective against bacteria that have developed resistance to other drugs. Passage 1 mentions its effectiveness against 'bacteria-even those that have developed immunity to other drugs,' and Passage 2 highlights its ability to kill 'the tuberculosis bacterium,' addressing a 'real problem with resistant tuberculosis.' Both also note the difficulty in developing resistance to teixobactin itself."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Both passages explicitly state that teixobactin is effective against bacteria that have developed resistance to other drugs. Passage 1 mentions its effectiveness against 'bacteria-even those that have developed immunity to other drugs,' and Passage 2 highlights its ability to kill 'the tuberculosis bacterium,' addressing a 'real problem with resistant tuberculosis.' Both also note the difficulty in developing resistance to teixobactin itself.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
115,"{
""Reasoning"": ""Passage 2 explicitly states that teixobactin \""doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall.\"" Passage 1 details that teixobactin 'knocked out the infections' in mice. Since the drug was effective against the infections in mice and it cannot kill Gram-negative bacteria, it logically follows that the infections cured were not caused by Gram-negative bacteria. This conclusion is directly supported by the mechanism limitation stated in Passage 2."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"Passage 2 explicitly states that teixobactin ""doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall."" Passage 1 details that teixobactin 'knocked out the infections' in mice. Since the drug was effective against the infections in mice and it cannot kill Gram-negative bacteria, it logically follows that the infections cured were not caused by Gram-negative bacteria. This conclusion is directly supported by the mechanism limitation stated in Passage 2.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
116,"{
""Reasoning"": ""The passage describes the narrator's attempt to be rehired by Louis Comfort Tiffany. Their conversation quickly evolves into an in-depth discussion of Tiffany's grand new project, the Byzantine chapel, showcasing various glass art pieces. The narrator actively engages, compliments his work, asks questions, and even proposes a novel idea for a lampshade made of leaded glass. This entire exchange is a clear demonstration of discussing shared professional interests."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.085,
""D"": 0.05
}",C,True,True,"The passage describes the narrator's attempt to be rehired by Louis Comfort Tiffany. Their conversation quickly evolves into an in-depth discussion of Tiffany's grand new project, the Byzantine chapel, showcasing various glass art pieces. The narrator actively engages, compliments his work, asks questions, and even proposes a novel idea for a lampshade made of leaded glass. This entire exchange is a clear demonstration of discussing shared professional interests.",C,0.05,0.05,0.085,0.05,C,gemini-2.5-flash,sat_en
117,"{
""Reasoning"": ""The passage explicitly states Tiffany's excitement about the World's Columbian Exposition, quoting him saying, 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This directly indicates his desire for widespread popular recognition, making option A the most accurate answer."",
""Answer"": ""A"",
""A"": 1.0,
""B"": 0.0,
""C"": 0.0,
""D"": 0.0
}",A,True,True,"The passage explicitly states Tiffany's excitement about the World's Columbian Exposition, quoting him saying, 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This directly indicates his desire for widespread popular recognition, making option A the most accurate answer.",A,1.0,0.0,0.0,0.0,A,gemini-2.5-flash,sat_en
118,"{
""Reasoning"": ""The passage clearly states that Tiffany showed the narrator his 'sketches and watercolors' and described them as 'precise, fine-edged rendering of what he wanted the window to be.' These are essentially plans for the stained glass windows and mosaics he intends to construct for the chapel. Options B and D are directly contradicted, and C misrepresents the interaction as primarily seeking her opinion rather than informing her by presentation."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"The passage clearly states that Tiffany showed the narrator his 'sketches and watercolors' and described them as 'precise, fine-edged rendering of what he wanted the window to be.' These are essentially plans for the stained glass windows and mosaics he intends to construct for the chapel. Options B and D are directly contradicted, and C misrepresents the interaction as primarily seeking her opinion rather than informing her by presentation.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-flash,sat_en
119,"{
""Reasoning"": ""The passage highlights the narrator's talent when she takes Tiffany's design for a baptismal font dome and suggests transforming it into a translucent, leaded-glass lampshade, complete with ideas for securing the pieces. This demonstrates her ability to take an existing concept and creatively develop it with technical and artistic innovations. This innovative thinking is clearly implied as a key talent."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.90,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"The passage highlights the narrator's talent when she takes Tiffany's design for a baptismal font dome and suggests transforming it into a translucent, leaded-glass lampshade, complete with ideas for securing the pieces. This demonstrates her ability to take an existing concept and creatively develop it with technical and artistic innovations. This innovative thinking is clearly implied as a key talent.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
120,"{
""Reasoning"": ""The passage primarily describes the phenomenon of rapid urbanization in developing nations leading to a decrease in economic growth, termed 'urbanization without growth.' It details the negative consequences of this trend and explains the reasons behind it, such as historical context and globalization. This aligns perfectly with describing the causes and consequences of a specific phenomenon."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.01,
""D"": 0.02
}",A,True,True,"The passage primarily describes the phenomenon of rapid urbanization in developing nations leading to a decrease in economic growth, termed 'urbanization without growth.' It details the negative consequences of this trend and explains the reasons behind it, such as historical context and globalization. This aligns perfectly with describing the causes and consequences of a specific phenomenon.",A,0.95,0.02,0.01,0.02,A,gemini-2.5-flash,sat_en
121,"{
""Reasoning"": ""The first study established that large cities benefit advanced nations but not developing ones. The second study, described as 'latest,' delves deeper into this finding, specifying that developing nations benefit more from smaller cities and outlining conditions under which very large cities might be beneficial in larger countries. This demonstrates the second study expanding upon and adding detail to the conclusions of the first, thus building on its findings."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The first study established that large cities benefit advanced nations but not developing ones. The second study, described as 'latest,' delves deeper into this finding, specifying that developing nations benefit more from smaller cities and outlining conditions under which very large cities might be beneficial in larger countries. This demonstrates the second study expanding upon and adding detail to the conclusions of the first, thus building on its findings.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
122,"{
""Reasoning"": ""The passage states that \""Bigger, more developed countries are more likely to play host to knowledge-based industries that require urban agglomeration economies\"" and that developing nations experience \""urbanization without growth\"" due to globalization severing historical connections and a lack of such industries. This directly implies that the economic impact of a megacity is highly dependent on the types of companies or industries it houses."",
""Answer"": ""B"",
""A"": 0.1,
""B"": 0.8,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage states that ""Bigger, more developed countries are more likely to play host to knowledge-based industries that require urban agglomeration economies"" and that developing nations experience ""urbanization without growth"" due to globalization severing historical connections and a lack of such industries. This directly implies that the economic impact of a megacity is highly dependent on the types of companies or industries it houses.",B,0.1,0.8,0.05,0.05,B,gemini-2.5-flash,sat_en
123,"{
""Reasoning"": ""The passage states that in 1960, the median city in high-income countries was 500,000 and in developing countries was 220,000. By 2010, these figures were 650,000 and 845,000, respectively. Assuming linear growth, the high-income median grew by 3,000 per year (150k/50 years) and the developing median by 12,500 per year (625k/50 years). Setting their projected populations equal (500k + 3000t = 220k + 12500t), we find t ≈ 29.47 years after 1960, which is approximately 1989.47. Therefore, the initial surpassing occurred in 1989. Of the given options, 1990-1995 is the first range where the developing countries' median population would have demonstrably surpassed that of high-income countries."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage states that in 1960, the median city in high-income countries was 500,000 and in developing countries was 220,000. By 2010, these figures were 650,000 and 845,000, respectively. Assuming linear growth, the high-income median grew by 3,000 per year (150k/50 years) and the developing median by 12,500 per year (625k/50 years). Setting their projected populations equal (500k + 3000t = 220k + 12500t), we find t ≈ 29.47 years after 1960, which is approximately 1989.47. Therefore, the initial surpassing occurred in 1989. Of the given options, 1990-1995 is the first range where the developing countries' median population would have demonstrably surpassed that of high-income countries.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
124,"{
""Reasoning"": ""The question asks which claim is best supported by 'the graph'. While no graph is provided, the passage's third paragraph contains specific numerical data describing how median city populations changed from 1960 to 2010. Option A directly reflects this data: 'the median city in the developing world nearly quadrupled, expanding from 220,000 to 845,000 people', compared to 'high-income countries grew modestly from 500,000 to 650,000 people'. A graph visualizing these numbers would clearly show a much sharper growth curve for developing countries, making option A the best fit."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"The question asks which claim is best supported by 'the graph'. While no graph is provided, the passage's third paragraph contains specific numerical data describing how median city populations changed from 1960 to 2010. Option A directly reflects this data: 'the median city in the developing world nearly quadrupled, expanding from 220,000 to 845,000 people', compared to 'high-income countries grew modestly from 500,000 to 650,000 people'. A graph visualizing these numbers would clearly show a much sharper growth curve for developing countries, making option A the best fit.",A,0.95,0.02,0.02,0.01,A,gemini-2.5-flash,sat_en
125,"{
""Reasoning"": ""Passage 1 explicitly states, 'Since humans split from chimps... the human genome has undergone roughly 15 million changes.' This directly supports option A, indicating a large number of changes over time. The other options are either not supported, misinterpreted from the text (e.g., confusing brain size with genome size), or contradict information in the passage regarding shared genes with Denisovans."",
""Answer"": ""A"",
""A"": 1.0,
""B"": 0.0,
""C"": 0.0,
""D"": 0.0
}",A,True,True,"Passage 1 explicitly states, 'Since humans split from chimps... the human genome has undergone roughly 15 million changes.' This directly supports option A, indicating a large number of changes over time. The other options are either not supported, misinterpreted from the text (e.g., confusing brain size with genome size), or contradict information in the passage regarding shared genes with Denisovans.",A,1.0,0.0,0.0,0.0,A,gemini-2.5-flash,sat_en
126,"{
""Reasoning"": ""Passage 1 states that NOTCH2NL is a 'relative of NOTCH2,' a gene known to be 'central to early brain development.' Haussler's team's initial interest in NOTCH2NL was likely sparked by the expectation that, as a related gene, it would share comparable biological roles with NOTCH2 in brain development. This is a common principle in genetic research where gene families often perform similar functions."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.10,
""C"": 0.05,
""D"": 0.80
}",D,True,True,"Passage 1 states that NOTCH2NL is a 'relative of NOTCH2,' a gene known to be 'central to early brain development.' Haussler's team's initial interest in NOTCH2NL was likely sparked by the expectation that, as a related gene, it would share comparable biological roles with NOTCH2 in brain development. This is a common principle in genetic research where gene families often perform similar functions.",D,0.05,0.1,0.05,0.8,D,gemini-2.5-flash,sat_en
127,"{
""Reasoning"": ""Passage 1 details the discovery and implications of a specific gene, NOTCH2NL, and its copy-pasting events, representing a small-scale genetic change influencing brain size. Passage 2, conversely, analyzes data from 94 hominin fossils to show a gradual increase in brain size over millions of years, attributing this to evolution within populations, introduction of new species, and extinction of others—these are large-scale population and species-level changes. Option D accurately captures this difference in focus."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"Passage 1 details the discovery and implications of a specific gene, NOTCH2NL, and its copy-pasting events, representing a small-scale genetic change influencing brain size. Passage 2, conversely, analyzes data from 94 hominin fossils to show a gradual increase in brain size over millions of years, attributing this to evolution within populations, introduction of new species, and extinction of others—these are large-scale population and species-level changes. Option D accurately captures this difference in focus.",D,0.05,0.05,0.05,0.85,D,gemini-2.5-flash,sat_en
128,"{
""Reasoning"": ""Both Passage 1 and Passage 2 state that modern human brains are approximately three times larger than chimpanzee brains. Passage 1 mentions 'chimps, which have brains roughly a third of human size,' and Passage 2 states 'brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' Chimpanzees are explicitly mentioned in both."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Both Passage 1 and Passage 2 state that modern human brains are approximately three times larger than chimpanzee brains. Passage 1 mentions 'chimps, which have brains roughly a third of human size,' and Passage 2 states 'brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' Chimpanzees are explicitly mentioned in both.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
129,"{
""Reasoning"": ""The passage's central theme is the advocacy for a human rights framework to address indigenous disadvantage. The author refutes the idea that focusing on rights detracts from practical concerns, arguing that issues like health and poverty *are* human rights issues. The passage critiques past \""practical measures\"" for lacking accountability and proposes human rights as a tool for effective policy, accountability, and genuine engagement, using the health inequality statement as a template."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage's central theme is the advocacy for a human rights framework to address indigenous disadvantage. The author refutes the idea that focusing on rights detracts from practical concerns, arguing that issues like health and poverty *are* human rights issues. The passage critiques past ""practical measures"" for lacking accountability and proposes human rights as a tool for effective policy, accountability, and genuine engagement, using the health inequality statement as a template.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
130,"{
""Reasoning"": ""The passage explicitly states that the government's focus on 'record levels of expenditure' without explaining 'what achievements were made' means the 'practical' approach 'lacked any accountability whatsoever.' It also notes this approach 'limits the accountability and responsibilities of government.' This directly supports the idea that the government can evade being answerable for its policies."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.10,
""D"": 0.80
}",D,True,True,The passage explicitly states that the government's focus on 'record levels of expenditure' without explaining 'what achievements were made' means the 'practical' approach 'lacked any accountability whatsoever.' It also notes this approach 'limits the accountability and responsibilities of government.' This directly supports the idea that the government can evade being answerable for its policies.,D,0.05,0.05,0.1,0.8,D,gemini-2.5-flash,sat_en
131,"{
""Reasoning"": ""The passage explicitly states, 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' This directly indicates that the government stressed the financial resources it devoted to indigenous issues."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.1,
""D"": 0.8
}",D,True,True,"The passage explicitly states, 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' This directly indicates that the government stressed the financial resources it devoted to indigenous issues.",D,0.05,0.05,0.1,0.8,D,gemini-2.5-flash,sat_en
132,"{
""Reasoning"": ""Calma explicitly criticizes past governments for treating Indigenous peoples as 'passive recipients' and devising policies 'without engaging' them. He highlights the 'Statement of Intent' as a template for success, which commits to 'full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies'. Therefore, empowering indigenous communities to devise and implement programs is central to his proposed solution for success, directly countering the flaws he identified."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"Calma explicitly criticizes past governments for treating Indigenous peoples as 'passive recipients' and devising policies 'without engaging' them. He highlights the 'Statement of Intent' as a template for success, which commits to 'full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies'. Therefore, empowering indigenous communities to devise and implement programs is central to his proposed solution for success, directly countering the flaws he identified.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-flash,sat_en
133,"{
""Reasoning"": ""Calma explicitly states, 'For too long now, we have heard it argued that a focus on Aboriginal and Torres Strait Islander peoples' rights takes away from a focus on addressing Aboriginal and Torres Strait Islander peoples' disadvantage.' He then calls this a 'false dichotomy' and spends the speech advocating for understanding these issues as human rights issues. This directly indicates he perceives his audience as potentially doubting the value or relevance of a human rights framework for indigenous issues."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"Calma explicitly states, 'For too long now, we have heard it argued that a focus on Aboriginal and Torres Strait Islander peoples' rights takes away from a focus on addressing Aboriginal and Torres Strait Islander peoples' disadvantage.' He then calls this a 'false dichotomy' and spends the speech advocating for understanding these issues as human rights issues. This directly indicates he perceives his audience as potentially doubting the value or relevance of a human rights framework for indigenous issues.",C,0.05,0.05,0.85,0.05,D,gemini-2.5-flash,sat_en
134,"{
""Reasoning"": ""The passage introduces the 'missing mantle problem'—the rarity of rocky material from differentiated asteroids in the asteroid belt and meteorites. It then explores several hypotheses, including material strength and a new theory about formation location, to explain this scarcity. Option D directly addresses this central theme of explaining the absence of a specific component (rocky mantle) of differentiated asteroids."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.10,
""D"": 0.80
}",D,True,True,"The passage introduces the 'missing mantle problem'—the rarity of rocky material from differentiated asteroids in the asteroid belt and meteorites. It then explores several hypotheses, including material strength and a new theory about formation location, to explain this scarcity. Option D directly addresses this central theme of explaining the absence of a specific component (rocky mantle) of differentiated asteroids.",D,0.05,0.05,0.1,0.8,D,gemini-2.5-flash,sat_en
135,"{
""Reasoning"": ""The passage discusses collisional erosion as a potential explanation for the 'missing mantle problem' but then states it cannot be the whole story. It argues that primitive asteroids are no stronger than differentiated asteroid mantle rocks. If collisional erosion were truly sufficient to destroy most differentiated bodies' mantles, then it should logically have also destroyed a similar proportion of primitive asteroids, meaning scientists would expect to find far fewer of them than currently observed."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage discusses collisional erosion as a potential explanation for the 'missing mantle problem' but then states it cannot be the whole story. It argues that primitive asteroids are no stronger than differentiated asteroid mantle rocks. If collisional erosion were truly sufficient to destroy most differentiated bodies' mantles, then it should logically have also destroyed a similar proportion of primitive asteroids, meaning scientists would expect to find far fewer of them than currently observed.",B,0.05,0.85,0.05,0.05,B,gemini-2.5-flash,sat_en
136,"{
""Reasoning"": ""The passage states that Bottke and his colleagues proposed that parent bodies of iron meteorites formed closer to the Sun, where collisions were frequent. These violent collisions disrupted the bodies, and gravitational perturbations from larger bodies then scattered the fragments, including strong iron objects, into the asteroid belt, where they survived. Option B accurately reflects this explanation."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.90,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"The passage states that Bottke and his colleagues proposed that parent bodies of iron meteorites formed closer to the Sun, where collisions were frequent. These violent collisions disrupted the bodies, and gravitational perturbations from larger bodies then scattered the fragments, including strong iron objects, into the asteroid belt, where they survived. Option B accurately reflects this explanation.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
137,"{
""Reasoning"": ""The passage states that primitive asteroids are the parent bodies of chondritic meteorites, which are the 'most common type of meteorite found on Earth.' It also notes that 'Most of these objects survived, leaving an asteroid belt today that is a mixture of intact primitive bodies and fragments of iron.' In contrast, differentiated bodies were 'relatively rare to begin with' and 'almost all' were destroyed. This strongly suggests primitive asteroids constitute the majority of the mass."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.03,
""C"": 0.035,
""D"": 0.035
}",A,True,True,"The passage states that primitive asteroids are the parent bodies of chondritic meteorites, which are the 'most common type of meteorite found on Earth.' It also notes that 'Most of these objects survived, leaving an asteroid belt today that is a mixture of intact primitive bodies and fragments of iron.' In contrast, differentiated bodies were 'relatively rare to begin with' and 'almost all' were destroyed. This strongly suggests primitive asteroids constitute the majority of the mass.",A,0.9,0.03,0.035,0.035,A,gemini-2.5-flash,sat_en
138,"{
""Reasoning"": ""The question explicitly refers to an unprovided 'table' and '11 listed asteroid types.' Without this crucial data, it is impossible to determine which statement is 'best supported by data in the table.' Options A and B are likely false based on common astronomical knowledge inferable from the passage (Vesta is a large V-type; primitive asteroids contain carbon). Options C and D have no support from the text. Consequently, no definitive answer can be confidently derived from the provided passage alone."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.45,
""D"": 0.45
}",D,True,True,"The question explicitly refers to an unprovided 'table' and '11 listed asteroid types.' Without this crucial data, it is impossible to determine which statement is 'best supported by data in the table.' Options A and B are likely false based on common astronomical knowledge inferable from the passage (Vesta is a large V-type; primitive asteroids contain carbon). Options C and D have no support from the text. Consequently, no definitive answer can be confidently derived from the provided passage alone.",D,0.05,0.05,0.45,0.45,D,gemini-2.5-flash,sat_en
139,"{
""Reasoning"": ""The passage describes Bottke's model, stating that 'parent bodies of the iron meteorites formed closer to the Sun' and 'Later on, the parent bodies of primitive meteorites formed in the asteroid belt.' Iron meteorites originate from differentiated bodies (often associated with M-type asteroids), while primitive meteorites correspond to primitive asteroids (like C-types). This implies C-type asteroids (primitive) are younger than M-type asteroids (differentiated/iron). This conclusion directly aligns with the explicit timeline given in the proposed model."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.15,
""D"": 0.7
}",D,True,True,"The passage describes Bottke's model, stating that 'parent bodies of the iron meteorites formed closer to the Sun' and 'Later on, the parent bodies of primitive meteorites formed in the asteroid belt.' Iron meteorites originate from differentiated bodies (often associated with M-type asteroids), while primitive meteorites correspond to primitive asteroids (like C-types). This implies C-type asteroids (primitive) are younger than M-type asteroids (differentiated/iron). This conclusion directly aligns with the explicit timeline given in the proposed model.",D,0.05,0.1,0.15,0.7,D,gemini-2.5-flash,sat_en
140,"{
""Reasoning"": ""The passage details Little Chandler's extensive internal reflections on his own life, past, and present circumstances, triggered by the anticipation of meeting his successful old friend, Gallaher, and Gallaher's invitation. There is no actual reunion, no decision to move, and the focus is on Little Chandler's thoughts, not Gallaher providing assistance. Option B accurately captures this central theme of reflection prompted by the friend's invitation."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"The passage details Little Chandler's extensive internal reflections on his own life, past, and present circumstances, triggered by the anticipation of meeting his successful old friend, Gallaher, and Gallaher's invitation. There is no actual reunion, no decision to move, and the focus is on Little Chandler's thoughts, not Gallaher providing assistance. Option B accurately captures this central theme of reflection prompted by the friend's invitation.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
141,"{
""Reasoning"": ""Little Chandler clearly admires Gallaher's success, noting his 'travelled air,' 'well-cut tweed suit,' and 'fearless accent,' and acknowledging him as a 'brilliant figure.' However, immediately after reflecting on Gallaher's achievements and his own 'tiresome writing,' he becomes 'sad' and feels 'how useless it was to struggle against fortune,' indicating unhappiness with his own life in contrast."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"Little Chandler clearly admires Gallaher's success, noting his 'travelled air,' 'well-cut tweed suit,' and 'fearless accent,' and acknowledging him as a 'brilliant figure.' However, immediately after reflecting on Gallaher's achievements and his own 'tiresome writing,' he becomes 'sad' and feels 'how useless it was to struggle against fortune,' indicating unhappiness with his own life in contrast.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
142,"{
""Reasoning"": ""The passage states Little Chandler 'took the greatest care of his fair silken hair and moustache and used perfume discreetly on his handkerchief. The half-moons of his nails were perfect'. These details clearly indicate a significant concern for his physical appearance, which aligns with being 'somewhat vain'. The other options are not supported by the text; he is shy, not boastful, and there's no evidence of unpredictability or being critical of others' aspirations."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"The passage states Little Chandler 'took the greatest care of his fair silken hair and moustache and used perfume discreetly on his handkerchief. The half-moons of his nails were perfect'. These details clearly indicate a significant concern for his physical appearance, which aligns with being 'somewhat vain'. The other options are not supported by the text; he is shy, not boastful, and there's no evidence of unpredictability or being critical of others' aspirations.",D,0.05,0.05,0.05,0.85,D,gemini-2.5-flash,sat_en
143,"{
""Reasoning"": ""The passage states that Little Chandler \""courted the causes of his fear,\"" choosing dark, narrow streets, yet the silence and figures \""troubled him\"" and laughter made him \""tremble like a leaf.\"" This clearly indicates he derives some form of excitement or impulse to seek out menacing settings, despite finding them genuinely frightening. This is a direct contradiction in his character."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.0,
""D"": 0.9
}",D,True,True,"The passage states that Little Chandler ""courted the causes of his fear,"" choosing dark, narrow streets, yet the silence and figures ""troubled him"" and laughter made him ""tremble like a leaf."" This clearly indicates he derives some form of excitement or impulse to seek out menacing settings, despite finding them genuinely frightening. This is a direct contradiction in his character.",D,0.05,0.05,0.0,0.9,D,gemini-2.5-flash,sat_en
