Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
106,"{
""Reasoning"": ""The passage directly addresses the criticism that women lose their femininity when discussing slavery. The author counters this by asking, \""must woman necessarily be less gentle because her heart is open to the claims of humanity...?\"" She argues that the \""ornament of a meek and quiet spirit\"" can coexist with an \""enlightened intellect.\"" This directly supports the idea that women can act on humanitarian principles (opposing slavery) while retaining their perceived feminine qualities. The other options are either contradicted by the text (B), irrelevant (C), or misinterpret a supporting argument (D)."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.03,
""C"": 0.02,
""D"": 0.05
}",A,True,True,"The passage directly addresses the criticism that women lose their femininity when discussing slavery. The author counters this by asking, ""must woman necessarily be less gentle because her heart is open to the claims of humanity...?"" She argues that the ""ornament of a meek and quiet spirit"" can coexist with an ""enlightened intellect."" This directly supports the idea that women can act on humanitarian principles (opposing slavery) while retaining their perceived feminine qualities. The other options are either contradicted by the text (B), irrelevant (C), or misinterpret a supporting argument (D).",A,0.9,0.03,0.02,0.05,A,gemini-2.5-pro,sat_en
107,"{
""Reasoning"": ""The passage explicitly states that \""By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections.\"" It further clarifies that should slaves revolt, \""the men of the North are bound to make common cause with the tyrant [the slave owner], and put down, at the point of the bayonet, every effort on the part of the slave.\"" This directly supports the conclusion that the North was required to help suppress slave rebellions."",
""Answer"": ""C"",
""A"": 0.01,
""B"": 0.01,
""C"": 0.97,
""D"": 0.01
}",C,True,True,"The passage explicitly states that ""By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections."" It further clarifies that should slaves revolt, ""the men of the North are bound to make common cause with the tyrant [the slave owner], and put down, at the point of the bayonet, every effort on the part of the slave."" This directly supports the conclusion that the North was required to help suppress slave rebellions.",C,0.01,0.01,0.97,0.01,C,gemini-2.5-pro,sat_en
108,"{
""Reasoning"": ""The passage most strongly supports the idea that slavery harms the United States' international reputation. The author rhetorically asks if women should silently watch their country be \""rendered a hissing and a reproach throughout the world\"" and describes the system as \""already tolling the death-bell of her decease among the nations.\"" This language directly and forcefully points to a decline in global standing. While potential conflict is mentioned (Option C), the damage to the nation's reputation is presented as a more definitive and current consequence."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.0,
""C"": 0.1,
""D"": 0.0
}",A,True,True,"The passage most strongly supports the idea that slavery harms the United States' international reputation. The author rhetorically asks if women should silently watch their country be ""rendered a hissing and a reproach throughout the world"" and describes the system as ""already tolling the death-bell of her decease among the nations."" This language directly and forcefully points to a decline in global standing. While potential conflict is mentioned (Option C), the damage to the nation's reputation is presented as a more definitive and current consequence.",A,0.9,0.0,0.1,0.0,A,gemini-2.5-pro,sat_en
109,"{
""Reasoning"": ""The first paragraph explicitly introduces the \""human health crisis\"" caused by antibiotic resistance. The remainder of Passage 1 then describes the discovery of teixobactin, a \""promising antibiotic\"" that directly addresses this issue. Therefore, the paragraph's primary function is to establish the critical problem that the research discussed in the passage is intended to help solve. It sets the context and underscores the importance of the new findings."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.02,
""C"": 0.92,
""D"": 0.01
}",C,True,True,"The first paragraph explicitly introduces the ""human health crisis"" caused by antibiotic resistance. The remainder of Passage 1 then describes the discovery of teixobactin, a ""promising antibiotic"" that directly addresses this issue. Therefore, the paragraph's primary function is to establish the critical problem that the research discussed in the passage is intended to help solve. It sets the context and underscores the importance of the new findings.",C,0.05,0.02,0.92,0.01,C,gemini-2.5-pro,sat_en
110,"{
""Reasoning"": ""The passage states that previously, only one percent of soil microorganisms could be grown in a lab, leaving the rest \""uncultured and of limited use to medical science, until now.\"" Lewis's team developed a method to \""grow them in their natural environment,\"" which allowed them to isolate \""10,000 strains of uncultured soil bacteria.\"" This directly supports the conclusion that the method's advantage is enabling the use of bacteria that were previously unexploitable. Option C describes the antibiotic, not the method, while A and B are not supported by the text."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.01,
""C"": 0.01,
""D"": 0.97
}",D,True,True,"The passage states that previously, only one percent of soil microorganisms could be grown in a lab, leaving the rest ""uncultured and of limited use to medical science, until now."" Lewis's team developed a method to ""grow them in their natural environment,"" which allowed them to isolate ""10,000 strains of uncultured soil bacteria."" This directly supports the conclusion that the method's advantage is enabling the use of bacteria that were previously unexploitable. Option C describes the antibiotic, not the method, while A and B are not supported by the text.",D,0.01,0.01,0.01,0.97,D,gemini-2.5-pro,sat_en
111,"{
""Reasoning"": ""The author of Passage 2 explicitly states that \""it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics.\"" The development of teixobactin using a novel method to cultivate soil bacteria is the first major finding from this approach, thereby confirming this long-held belief. Option A is directly contradicted, as the author notes teixobactin does not kill gram-negative bacteria. Option B is incorrect because the method is presented as new, not conventional. Option C is wrong because the discovery supports, rather than doubts, searching in such environments."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.0,
""C"": 0.0,
""D"": 1.0
}",D,True,True,"The author of Passage 2 explicitly states that ""it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics."" The development of teixobactin using a novel method to cultivate soil bacteria is the first major finding from this approach, thereby confirming this long-held belief. Option A is directly contradicted, as the author notes teixobactin does not kill gram-negative bacteria. Option B is incorrect because the method is presented as new, not conventional. Option C is wrong because the discovery supports, rather than doubts, searching in such environments.",D,0.0,0.0,0.0,1.0,D,gemini-2.5-pro,sat_en
112,"{
""Reasoning"": ""The author introduces the phrase \""five years and £500 million\"" immediately after describing the three phases of clinical trials that teixobactin \""now faces.\"" This context clearly indicates that these figures represent the future time and cost required to bring the drug to market. The purpose is to illustrate the significant, formidable scale of this next step. The text does not mention past spending, government funding, or a specific cost comparison with other drugs, making the other options unsupported."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.01,
""D"": 0.03
}",A,True,True,"The author introduces the phrase ""five years and £500 million"" immediately after describing the three phases of clinical trials that teixobactin ""now faces."" This context clearly indicates that these figures represent the future time and cost required to bring the drug to market. The purpose is to illustrate the significant, formidable scale of this next step. The text does not mention past spending, government funding, or a specific cost comparison with other drugs, making the other options unsupported.",A,0.95,0.01,0.01,0.03,A,gemini-2.5-pro,sat_en
113,"{
""Reasoning"": ""Passage 1 describes the discovery of teixobactin and the innovative method used to find it. Passage 2 directly references this research, calling the methodology the \""most important finding\"" but expressing a more cautious view on the drug itself, listing several \""caveats\"" or limitations. This act of weighing the pros (the method's potential) and cons (the drug's specific challenges) is a clear evaluation of the research's significance. Passage 2 is not dismissive, nor does it suggest modifying the method or merely providing examples; it analyzes and assesses the work."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.01,
""D"": 0.03
}",A,True,True,"Passage 1 describes the discovery of teixobactin and the innovative method used to find it. Passage 2 directly references this research, calling the methodology the ""most important finding"" but expressing a more cautious view on the drug itself, listing several ""caveats"" or limitations. This act of weighing the pros (the method's potential) and cons (the drug's specific challenges) is a clear evaluation of the research's significance. Passage 2 is not dismissive, nor does it suggest modifying the method or merely providing examples; it analyzes and assesses the work.",A,0.95,0.01,0.01,0.03,A,gemini-2.5-pro,sat_en
114,"{
""Reasoning"": ""The question asks what point both passages make about teixobactin's usefulness. Passage 1 explicitly states teixobactin is effective against bacteria that \""have developed immunity to other drugs.\"" Passage 2 reinforces this, noting its importance in fighting \""resistant tuberculosis,\"" a major health problem. Therefore, both passages clearly agree that teixobactin's key value lies in its ability to treat infections that other antibiotics can no longer cure. The other options are not supported by both texts."",
""Answer"": ""B"",
""A"": 0.01,
""B"": 0.97,
""C"": 0.01,
""D"": 0.01
}",B,True,True,"The question asks what point both passages make about teixobactin's usefulness. Passage 1 explicitly states teixobactin is effective against bacteria that ""have developed immunity to other drugs."" Passage 2 reinforces this, noting its importance in fighting ""resistant tuberculosis,"" a major health problem. Therefore, both passages clearly agree that teixobactin's key value lies in its ability to treat infections that other antibiotics can no longer cure. The other options are not supported by both texts.",B,0.01,0.97,0.01,0.01,B,gemini-2.5-pro,sat_en
115,"{
""Reasoning"": ""Passage 1 states that teixobactin cured the infections in the mice. Passage 2 provides the crucial detail that teixobactin \""doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall.\"" Therefore, by combining these two pieces of information, we can logically conclude that the infection in the mice, which was successfully treated, was not caused by gram-negative bacteria. Option D is directly contradicted by Passage 1, while A and B are unsupported by the text."",
""Answer"": ""C"",
""A"": ""0.01"",
""B"": ""0.01"",
""C"": ""0.97"",
""D"": ""0.01""
}",C,True,True,"Passage 1 states that teixobactin cured the infections in the mice. Passage 2 provides the crucial detail that teixobactin ""doesn't kill the Gram-negative opportunists as it is too big to cross their complex cell wall."" Therefore, by combining these two pieces of information, we can logically conclude that the infection in the mice, which was successfully treated, was not caused by gram-negative bacteria. Option D is directly contradicted by Passage 1, while A and B are unsupported by the text.",C,0.01,0.01,0.97,0.01,C,gemini-2.5-pro,sat_en
116,"{
""Reasoning"": ""The passage centers on a conversation between the narrator, an artist, and Mr. Tiffany, a renowned designer. They discuss his new project for the World's Columbian Exposition in great detail, from the overall concept to specific designs and materials like glass and mosaic. The narrator's admiration for his work and her own creative suggestion for a lampshade demonstrate their mutual engagement in the professional field of decorative arts. This interaction is best described as a discussion of shared professional interests, as they are both artists focused on a specific artistic undertaking."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage centers on a conversation between the narrator, an artist, and Mr. Tiffany, a renowned designer. They discuss his new project for the World's Columbian Exposition in great detail, from the overall concept to specific designs and materials like glass and mosaic. The narrator's admiration for his work and her own creative suggestion for a lampshade demonstrate their mutual engagement in the professional field of decorative arts. This interaction is best described as a discussion of shared professional interests, as they are both artists focused on a specific artistic undertaking.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-pro,sat_en
117,"{
""Reasoning"": ""The passage provides a direct quote from Tiffany that reveals his motivation for participating in the World's Columbian Exposition. He exclaims, \""In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!\"" This statement is a clear expression of his desire to achieve widespread fame and popular recognition through his work at the event. The other options are not directly supported by his stated goals in the text."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.03,
""D"": 0.0
}",A,True,True,"The passage provides a direct quote from Tiffany that reveals his motivation for participating in the World's Columbian Exposition. He exclaims, ""In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!"" This statement is a clear expression of his desire to achieve widespread fame and popular recognition through his work at the event. The other options are not directly supported by his stated goals in the text.",A,0.95,0.02,0.03,0.0,A,gemini-2.5-pro,sat_en
118,"{
""Reasoning"": ""The passage states that Tiffany ushered the narrator to his table to see his \""sketches and watercolors.\"" He then proceeds to sling down \""one large watercolor after another...each one a precise, fine-edged rendering of what he wanted the window to be.\"" This directly describes him showing plans for future constructions, not finished windows (B), paintings to be exhibited as such (C), or a chart (D). Therefore, he is showing plans for stained glass windows he intends to construct."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"The passage states that Tiffany ushered the narrator to his table to see his ""sketches and watercolors."" He then proceeds to sling down ""one large watercolor after another...each one a precise, fine-edged rendering of what he wanted the window to be."" This directly describes him showing plans for future constructions, not finished windows (B), paintings to be exhibited as such (C), or a chart (D). Therefore, he is showing plans for stained glass windows he intends to construct.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-pro,sat_en
119,"{
""Reasoning"": ""The narrator's key contribution is her \""tantalizing idea\"" to adapt Tiffany's design for an opaque glass dome. By suggesting it be reduced in size, made of translucent glass, and repurposed as a lampshade, she enhances an existing concept with a technical and functional innovation. This directly demonstrates her ability to improvise and enhance an idea. The passage attributes the sketches (D) and color names (A) to Tiffany, and her comments (C) are complimentary rather than authoritative critiques."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.94,
""C"": 0.02,
""D"": 0.02
}",B,True,True,"The narrator's key contribution is her ""tantalizing idea"" to adapt Tiffany's design for an opaque glass dome. By suggesting it be reduced in size, made of translucent glass, and repurposed as a lampshade, she enhances an existing concept with a technical and functional innovation. This directly demonstrates her ability to improvise and enhance an idea. The passage attributes the sketches (D) and color names (A) to Tiffany, and her comments (C) are complimentary rather than authoritative critiques.",B,0.02,0.94,0.02,0.02,B,gemini-2.5-pro,sat_en
120,"{
""Reasoning"": ""The passage introduces a phenomenon: the differing economic impacts of urbanization on developed versus developing nations. It then details the findings of studies that identify this phenomenon, explores its potential causes (e.g., globalization severing local economic ties), and describes its consequences (e.g., a decrease in economic growth for developing nations, a pattern of \""urbanization without growth\""). Therefore, the main purpose is to describe the causes and consequences of this phenomenon. The passage does not propose a detailed solution, critique the research, or question its applications."",
""Answer"": ""A"",
""A"": 0.94,
""B"": 0.03,
""C"": 0.01,
""D"": 0.02
}",A,True,True,"The passage introduces a phenomenon: the differing economic impacts of urbanization on developed versus developing nations. It then details the findings of studies that identify this phenomenon, explores its potential causes (e.g., globalization severing local economic ties), and describes its consequences (e.g., a decrease in economic growth for developing nations, a pattern of ""urbanization without growth""). Therefore, the main purpose is to describe the causes and consequences of this phenomenon. The passage does not propose a detailed solution, critique the research, or question its applications.",A,0.94,0.03,0.01,0.02,A,gemini-2.5-pro,sat_en
121,"{
""Reasoning"": ""The passage first describes a study that found large cities are detrimental to economic growth in developing nations. It then introduces a second, \""latest study\"" by the same researchers. This second study elaborates on the initial findings, specifying that smaller and medium-sized cities are more beneficial for these countries. This demonstrates a clear progression where the second study expands upon and refines the conclusions of the first. It does not correct an error, confirm a previously unconfirmed hypothesis, or offer a more negative view; it adds nuance and detail."",
""Answer"": ""C"",
""A"": 0.02,
""B"": 0.03,
""C"": 0.93,
""D"": 0.02
}",C,True,True,"The passage first describes a study that found large cities are detrimental to economic growth in developing nations. It then introduces a second, ""latest study"" by the same researchers. This second study elaborates on the initial findings, specifying that smaller and medium-sized cities are more beneficial for these countries. This demonstrates a clear progression where the second study expands upon and refines the conclusions of the first. It does not correct an error, confirm a previously unconfirmed hypothesis, or offer a more negative view; it adds nuance and detail.",C,0.02,0.03,0.93,0.02,C,gemini-2.5-pro,sat_en
122,"{
""Reasoning"": ""The passage directly links the positive economic impact of very large cities to the industries they contain. It states that bigger, more developed countries, which can support megacities, are \""more likely to play host to knowledge-based industries that require urban agglomeration economies.\"" This establishes a clear connection between a megacity's economic effect and the types of companies located there. Option C is directly contradicted, while options A and D are not directly supported by the text's core arguments."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.0,
""D"": 0.05
}",B,True,True,"The passage directly links the positive economic impact of very large cities to the industries they contain. It states that bigger, more developed countries, which can support megacities, are ""more likely to play host to knowledge-based industries that require urban agglomeration economies."" This establishes a clear connection between a megacity's economic effect and the types of companies located there. Option C is directly contradicted, while options A and D are not directly supported by the text's core arguments.",B,0.05,0.9,0.0,0.05,B,gemini-2.5-pro,sat_en
123,"{
""Reasoning"": ""The question requires interpolating between two data points from the passage. In 1960, the median city in high-income countries was larger (500k vs 220k). By 2010, the median city in developing countries was larger (845k vs 650k). Although the passage mentions a graph that is not provided, assuming a constant, linear rate of growth for both categories—the most reasonable approach—a calculation shows the crossover point occurred around the year 1989.5. Therefore, the first option containing a range of years after this crossover is 1990–1995."",
""Answer"": ""C"",
""A"": 0.01,
""B"": 0.02,
""C"": 0.96,
""D"": 0.01
}",C,True,True,"The question requires interpolating between two data points from the passage. In 1960, the median city in high-income countries was larger (500k vs 220k). By 2010, the median city in developing countries was larger (845k vs 650k). Although the passage mentions a graph that is not provided, assuming a constant, linear rate of growth for both categories—the most reasonable approach—a calculation shows the crossover point occurred around the year 1989.5. Therefore, the first option containing a range of years after this crossover is 1990–1995.",C,0.01,0.02,0.96,0.01,C,gemini-2.5-pro,sat_en
124,"{
""Reasoning"": ""The question asks which claim is best supported by a graph. Option A describes a clear, quantifiable trend over time: the sharp growth of median city size in developing nations versus the modest growth in high-income nations (220k to 845k vs. 500k to 650k from 1960-2010). This type of comparative data is ideally suited for visual representation in a line or bar graph, which would vividly show the much steeper growth curve for developing countries. The other options represent more complex conclusions or single data points."",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.05,
""D"": 0.05
}",A,True,True,"The question asks which claim is best supported by a graph. Option A describes a clear, quantifiable trend over time: the sharp growth of median city size in developing nations versus the modest growth in high-income nations (220k to 845k vs. 500k to 650k from 1960-2010). This type of comparative data is ideally suited for visual representation in a line or bar graph, which would vividly show the much steeper growth curve for developing countries. The other options represent more complex conclusions or single data points.",A,0.85,0.05,0.05,0.05,A,gemini-2.5-pro,sat_en
125,"{
""Reasoning"": ""The passage explicitly states, \""Since humans split from chimps... the human genome has undergone roughly 15 million changes.\"" This directly supports the claim that the human genome has gone through a large number of changes over time. Option B confuses brain size with genome size. Option C makes a broad generalization about the total number of genes which isn't supported by the text. Option D is contradicted by the passage, which indicates humans share genes like NOTCH2NL with Denisovans, suggesting a close relationship, not a massive gene loss."",
""Answer"": ""A"",
""A"": 0.94,
""B"": 0.02,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"The passage explicitly states, ""Since humans split from chimps... the human genome has undergone roughly 15 million changes."" This directly supports the claim that the human genome has gone through a large number of changes over time. Option B confuses brain size with genome size. Option C makes a broad generalization about the total number of genes which isn't supported by the text. Option D is contradicted by the passage, which indicates humans share genes like NOTCH2NL with Denisovans, suggesting a close relationship, not a massive gene loss.",A,0.94,0.02,0.02,0.02,A,gemini-2.5-pro,sat_en
126,"{
""Reasoning"": ""The passage explains that Haussler's team discovered NOTCH2NL and identified it as \""a relative of NOTCH2, a gene that scientists knew was central to early brain development.\"" This indicates their initial interest was based on the scientific assumption that genes with a shared ancestry are likely to have similar biological functions. The known role of NOTCH2 in brain development led them to hypothesize that its relative, NOTCH2NL, might also be involved, which directly supports option D."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.04,
""C"": 0.01,
""D"": 0.94
}",D,True,True,"The passage explains that Haussler's team discovered NOTCH2NL and identified it as ""a relative of NOTCH2, a gene that scientists knew was central to early brain development."" This indicates their initial interest was based on the scientific assumption that genes with a shared ancestry are likely to have similar biological functions. The known role of NOTCH2 in brain development led them to hypothesize that its relative, NOTCH2NL, might also be involved, which directly supports option D.",D,0.01,0.04,0.01,0.94,D,gemini-2.5-pro,sat_en
127,"{
""Reasoning"": ""Passage 1 details a specific molecular mechanism for brain evolution: the duplication of the NOTCH2NL gene. This represents a small-scale, specific genetic change. In contrast, Passage 2 analyzes broad trends over three million years using fossil data. It attributes the increase in brain size to large-scale, population-level phenomena, such as evolution within species, the emergence of new species, and the extinction of others. This distinction between a micro-level genetic focus and a macro-level population focus is the core difference between the two passages."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.01,
""C"": 0.03,
""D"": 0.95
}",D,True,True,"Passage 1 details a specific molecular mechanism for brain evolution: the duplication of the NOTCH2NL gene. This represents a small-scale, specific genetic change. In contrast, Passage 2 analyzes broad trends over three million years using fossil data. It attributes the increase in brain size to large-scale, population-level phenomena, such as evolution within species, the emergence of new species, and the extinction of others. This distinction between a micro-level genetic focus and a macro-level population focus is the core difference between the two passages.",D,0.01,0.01,0.03,0.95,D,gemini-2.5-pro,sat_en
128,"{
""Reasoning"": ""The analysis requires finding a statement supported by both passages. Passage 1 explicitly states that chimpanzee brains are \""roughly a third of human size.\"" Passage 2 states that modern human brains are \""more than three times larger than our closest living relatives, chimpanzees and bonobos.\"" Therefore, both passages directly support the comparison to chimpanzees. Bonobos and early hominins are only mentioned in Passage 2, while Neanderthals are mentioned in Passage 1 but without a direct size comparison."",
""Answer"": ""B"",
""A"": 0.0,
""B"": 1.0,
""C"": 0.0,
""D"": 0.0
}",B,True,True,"The analysis requires finding a statement supported by both passages. Passage 1 explicitly states that chimpanzee brains are ""roughly a third of human size."" Passage 2 states that modern human brains are ""more than three times larger than our closest living relatives, chimpanzees and bonobos."" Therefore, both passages directly support the comparison to chimpanzees. Bonobos and early hominins are only mentioned in Passage 2, while Neanderthals are mentioned in Passage 1 but without a direct size comparison.",B,0.0,1.0,0.0,0.0,B,gemini-2.5-pro,sat_en
129,"{
""Reasoning"": ""The passage's central argument is a refutation of the idea that focusing on Indigenous rights is separate from addressing practical disadvantages. The author explicitly rejects this \""false dichotomy\"" and advocates for redefining these issues as human rights challenges. The text repeatedly emphasizes using human rights as \""a tool for best practice policy development and as an accountability mechanism.\"" Option C perfectly summarizes this thesis. Option D states the opposing view that the author refutes, while options A and B misinterpret the passage's points on health and funding."",
""Answer"": ""C"",
""A"": 0.02,
""B"": 0.02,
""C"": 0.94,
""D"": 0.02
}",C,True,True,"The passage's central argument is a refutation of the idea that focusing on Indigenous rights is separate from addressing practical disadvantages. The author explicitly rejects this ""false dichotomy"" and advocates for redefining these issues as human rights challenges. The text repeatedly emphasizes using human rights as ""a tool for best practice policy development and as an accountability mechanism."" Option C perfectly summarizes this thesis. Option D states the opposing view that the author refutes, while options A and B misinterpret the passage's points on health and funding.",C,0.02,0.02,0.94,0.02,C,gemini-2.5-pro,sat_en
130,"{
""Reasoning"": ""The passage directly criticizes the government's focus on expenditure without linking it to results. The author states this approach \""limits the accountability and responsibilities of government\"" because it makes it impossible to judge if progress is \""good enough.\"" By not measuring the outcomes of its spending, the government cannot be held responsible for the effectiveness of its policies. This aligns perfectly with the idea that the government is evading its obligation to be answerable."",
""Answer"": ""D"",
""A"": 0.02,
""B"": 0.03,
""C"": 0.05,
""D"": 0.9
}",D,True,True,"The passage directly criticizes the government's focus on expenditure without linking it to results. The author states this approach ""limits the accountability and responsibilities of government"" because it makes it impossible to judge if progress is ""good enough."" By not measuring the outcomes of its spending, the government cannot be held responsible for the effectiveness of its policies. This aligns perfectly with the idea that the government is evading its obligation to be answerable.",D,0.02,0.03,0.05,0.9,D,gemini-2.5-pro,sat_en
131,"{
""Reasoning"": ""The passage explicitly states that the previous government's approach was exemplified by the \""emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.\"" The author, Calma, directly criticizes this focus on financial inputs rather than on outcomes or accountability. This directly supports the idea that the government stressed the financial resources it was allocating. The other options are either contradicted by the text (like a lack of engagement) or not mentioned as a key point of government emphasis."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.02,
""C"": 0.02,
""D"": 0.95
}",D,True,True,"The passage explicitly states that the previous government's approach was exemplified by the ""emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues."" The author, Calma, directly criticizes this focus on financial inputs rather than on outcomes or accountability. This directly supports the idea that the government stressed the financial resources it was allocating. The other options are either contradicted by the text (like a lack of engagement) or not mentioned as a key point of government emphasis.",D,0.01,0.02,0.02,0.95,D,gemini-2.5-pro,sat_en
132,"{
""Reasoning"": ""The passage heavily criticizes past government policies for excluding Indigenous peoples from the planning process, calling it a 'fundamental flaw' to treat them as 'passive recipients.' Conversely, the author praises a health initiative as a 'template' for future action precisely because it commits to 'ensure the full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects of addressing their health needs.' This directly supports the conclusion that empowering communities to help devise and implement programs is essential for success."",
""Answer"": ""A"",
""A"": 0.90,
""B"": 0.03,
""C"": 0.06,
""D"": 0.01
}",A,True,True,"The passage heavily criticizes past government policies for excluding Indigenous peoples from the planning process, calling it a 'fundamental flaw' to treat them as 'passive recipients.' Conversely, the author praises a health initiative as a 'template' for future action precisely because it commits to 'ensure the full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects of addressing their health needs.' This directly supports the conclusion that empowering communities to help devise and implement programs is essential for success.",A,0.9,0.03,0.06,0.01,A,gemini-2.5-pro,sat_en
133,"{
""Reasoning"": ""Calma opens his speech by directly challenging the argument that a focus on rights is separate from addressing disadvantage, calling this a \""seriously flawed\"" \""false dichotomy.\"" The entire speech is structured to persuade his audience of the superior value of a human rights framework over the so-called \""practical\"" approach. This argumentative structure implies he regards the audience as needing to be convinced on this matter, suggesting he views them as doubtful about the value of framing Indigenous issues within a human rights context."",
""Answer"": ""C"",
""A"": 0.03,
""B"": 0.02,
""C"": 0.65,
""D"": 0.30
}",C,True,True,"Calma opens his speech by directly challenging the argument that a focus on rights is separate from addressing disadvantage, calling this a ""seriously flawed"" ""false dichotomy."" The entire speech is structured to persuade his audience of the superior value of a human rights framework over the so-called ""practical"" approach. This argumentative structure implies he regards the audience as needing to be convinced on this matter, suggesting he views them as doubtful about the value of framing Indigenous issues within a human rights context.",C,0.03,0.02,0.65,0.3,D,gemini-2.5-pro,sat_en
134,"{
""Reasoning"": ""The passage introduces a specific scientific puzzle in the first paragraph: the \""missing mantle problem,\"" which is the rarity of rocky mantle material from differentiated asteroids. The rest of the text explores potential reasons for this scarcity, contrasting the survival of iron cores with mantle rocks and presenting a detailed hypothesis by Bottke et al. to explain the phenomenon. Option D accurately summarizes this central purpose: to account for the scarcity of a specific component (mantles) from differentiated asteroids, both in space and on Earth."",
""Answer"": ""D"",
""A"": 0.03,
""B"": 0.02,
""C"": 0.05,
""D"": 0.90
}",D,True,True,"The passage introduces a specific scientific puzzle in the first paragraph: the ""missing mantle problem,"" which is the rarity of rocky mantle material from differentiated asteroids. The rest of the text explores potential reasons for this scarcity, contrasting the survival of iron cores with mantle rocks and presenting a detailed hypothesis by Bottke et al. to explain the phenomenon. Option D accurately summarizes this central purpose: to account for the scarcity of a specific component (mantles) from differentiated asteroids, both in space and on Earth.",D,0.03,0.02,0.05,0.9,D,gemini-2.5-pro,sat_en
135,"{
""Reasoning"": ""The question asks what would be true if collisional erosion alone could explain the missing mantles. The passage refutes this theory by asking: if collisional erosion destroyed the weak mantle rocks, \""How did so many primitive asteroids survive when almost none of the differentiated ones did?\"" It notes that primitive asteroids are \""no stronger than the mantle rocks.\"" Therefore, if collisional erosion were a sufficient explanation, it would have destroyed the equally weak primitive asteroids as well, meaning scientists would expect to find far fewer of them than they currently do."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.95,
""C"": 0.01,
""D"": 0.02
}",B,True,True,"The question asks what would be true if collisional erosion alone could explain the missing mantles. The passage refutes this theory by asking: if collisional erosion destroyed the weak mantle rocks, ""How did so many primitive asteroids survive when almost none of the differentiated ones did?"" It notes that primitive asteroids are ""no stronger than the mantle rocks."" Therefore, if collisional erosion were a sufficient explanation, it would have destroyed the equally weak primitive asteroids as well, meaning scientists would expect to find far fewer of them than they currently do.",B,0.02,0.95,0.01,0.02,B,gemini-2.5-pro,sat_en
136,"{
""Reasoning"": ""The final paragraph explicitly outlines the explanation from William Bottke and his colleagues. It states that the parent bodies of iron meteorites likely formed \""closer to the Sun, in the region that now contains the terrestrial planets.\"" It then explains that \""Gravitational perturbations from larger bodies scattered some of these fragments into the asteroid belt.\"" Option B is a direct and accurate summary of these two key points from the passage, making it the best answer."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.94,
""C"": 0.02,
""D"": 0.02
}",B,True,True,"The final paragraph explicitly outlines the explanation from William Bottke and his colleagues. It states that the parent bodies of iron meteorites likely formed ""closer to the Sun, in the region that now contains the terrestrial planets."" It then explains that ""Gravitational perturbations from larger bodies scattered some of these fragments into the asteroid belt."" Option B is a direct and accurate summary of these two key points from the passage, making it the best answer.",B,0.02,0.94,0.02,0.02,B,gemini-2.5-pro,sat_en
