Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
105,"{
""Reasoning"": ""In the first paragraph, Smith addresses the claim that women should not discuss slavery because it's a 'political question' outside their 'sphere.' She firmly rejects this claim, arguing that slavery is not merely political but also a matter of justice, humanity, morality, and religion that affects millions of people's daily lives. She elaborates with specific examples of how slavery impacts human dignity and family relationships. This is clearly a rejection of a conventional viewpoint with detailed reasoning."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.07,
""D"": 0.03
}",B,True,True,"In the first paragraph, Smith addresses the claim that women should not discuss slavery because it's a 'political question' outside their 'sphere.' She firmly rejects this claim, arguing that slavery is not merely political but also a matter of justice, humanity, morality, and religion that affects millions of people's daily lives. She elaborates with specific examples of how slavery impacts human dignity and family relationships. This is clearly a rejection of a conventional viewpoint with detailed reasoning.",B,0.05,0.85,0.07,0.03,B,claude-3-7-sonnet-20250219,sat_en
106,"{
""Reasoning"": ""Smith directly addresses the argument that women cannot discuss slavery without losing their 'modesty and gentleness.' She counters this by asking: 'May not the ornament of a meek and quiet spirit exist with an upright mind and enlightened intellect?' She argues women can maintain feminine qualities ('gentleness') while engaging with humanitarian concerns ('heart is open to the claims of humanity'). The passage doesn't discuss financial security or suggest political neutrality is desirable."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.05,
""C"": 0.02,
""D"": 0.03
}",A,True,True,Smith directly addresses the argument that women cannot discuss slavery without losing their 'modesty and gentleness.' She counters this by asking: 'May not the ornament of a meek and quiet spirit exist with an upright mind and enlightened intellect?' She argues women can maintain feminine qualities ('gentleness') while engaging with humanitarian concerns ('heart is open to the claims of humanity'). The passage doesn't discuss financial security or suggest political neutrality is desirable.,A,0.9,0.05,0.02,0.03,A,claude-3-7-sonnet-20250219,sat_en
107,"{
""Reasoning"": ""The passage explicitly states that 'By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections, and should the slaves, maddened by oppression, endeavor to shake off the yoke of the taskmaster, the men of the North are bound to make common cause with the tyrant, and put down, at the point of the bayonet, every effort on the part of the slave, for the attainment of his freedom.' This clearly indicates that Northern states must help suppress slave rebellions."",
""Answer"": ""C"",
""A"": 0.0,
""B"": 0.0,
""C"": 1.0,
""D"": 0.0
}",C,True,True,"The passage explicitly states that 'By the Constitution of the United States, the whole physical power of the North is pledged for the suppression of domestic insurrections, and should the slaves, maddened by oppression, endeavor to shake off the yoke of the taskmaster, the men of the North are bound to make common cause with the tyrant, and put down, at the point of the bayonet, every effort on the part of the slave, for the attainment of his freedom.' This clearly indicates that Northern states must help suppress slave rebellions.",C,0.0,0.0,1.0,0.0,C,claude-3-7-sonnet-20250219,sat_en
108,"{
""Reasoning"": ""Smith argues that slavery is harming America's international reputation. She states that the nation is 'rendered a hissing and a reproach throughout the world' by slavery, and that it's 'tolling the death-bell of her decease among the nations.' This clearly indicates damage to America's standing internationally. The other options aren't directly supported by the text - there's no mention of women disavowing allegiance, widespread violent conflicts, or weakened governmental authority."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.03,
""C"": 0.05,
""D"": 0.02
}",A,True,True,"Smith argues that slavery is harming America's international reputation. She states that the nation is 'rendered a hissing and a reproach throughout the world' by slavery, and that it's 'tolling the death-bell of her decease among the nations.' This clearly indicates damage to America's standing internationally. The other options aren't directly supported by the text - there's no mention of women disavowing allegiance, widespread violent conflicts, or weakened governmental authority.",A,0.9,0.03,0.05,0.02,A,claude-3-7-sonnet-20250219,sat_en
109,"{
""Reasoning"": ""The first paragraph of Passage 1 introduces the problem of antibiotic resistance: 'Pathogens are acquiring resistance faster than we can introduce new antibiotics, and this is causing a human health crisis.' It then transitions to discussing Lewis's team's research on teixobactin, which addresses this problem. The paragraph establishes the health crisis that the subsequent research aims to help solve."",
""Answer"": ""C"",
""A"": 0.15,
""B"": 0.05,
""C"": 0.75,
""D"": 0.05
}",C,True,True,"The first paragraph of Passage 1 introduces the problem of antibiotic resistance: 'Pathogens are acquiring resistance faster than we can introduce new antibiotics, and this is causing a human health crisis.' It then transitions to discussing Lewis's team's research on teixobactin, which addresses this problem. The paragraph establishes the health crisis that the subsequent research aims to help solve.",C,0.15,0.05,0.75,0.05,C,claude-3-7-sonnet-20250219,sat_en
110,"{
""Reasoning"": ""Passage 1 explains that Lewis's team developed a method to grow previously uncultivable soil bacteria by creating a device that 'sandwiches a soil sample between two membranes' allowing nutrients to pass through while keeping cells in place. This lets them 'grow them in their natural environment' rather than trying to figure out lab conditions for each organism. The key advantage is accessing the 99% of soil microorganisms that couldn't previously be grown in labs."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.0,
""C"": 0.0,
""D"": 0.95
}",D,True,True,Passage 1 explains that Lewis's team developed a method to grow previously uncultivable soil bacteria by creating a device that 'sandwiches a soil sample between two membranes' allowing nutrients to pass through while keeping cells in place. This lets them 'grow them in their natural environment' rather than trying to figure out lab conditions for each organism. The key advantage is accessing the 99% of soil microorganisms that couldn't previously be grown in labs.,D,0.05,0.0,0.0,0.95,D,claude-3-7-sonnet-20250219,sat_en
111,"{
""Reasoning"": ""Passage 2 states 'it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics.' The author then describes how Lewis's team successfully did this, confirming this suspicion. The author specifically notes teixobactin doesn't work on Gram-negative bacteria, contradicting option A. The method is described as new, not conventional (B). The author doesn't dismiss exotic environments as sources (C)."",
""Answer"": ""D"",
""A"": ""0.0"",
""B"": ""0.05"",
""C"": ""0.05"",
""D"": ""0.9""
}",D,True,True,"Passage 2 states 'it has long been suspected that, if we could grow more types of bacteria from soil...then we might find new natural antibiotics.' The author then describes how Lewis's team successfully did this, confirming this suspicion. The author specifically notes teixobactin doesn't work on Gram-negative bacteria, contradicting option A. The method is described as new, not conventional (B). The author doesn't dismiss exotic environments as sources (C).",D,0.0,0.05,0.05,0.9,D,claude-3-7-sonnet-20250219,sat_en
112,"{
""Reasoning"": ""The author mentions 'five years and £500 million' when discussing the clinical trials process that teixobactin must go through. The context is clearly about the future development path, not past research or comparisons to other antibiotics. The author then states 'these are numbers we must find ways to reduce' indicating concern about the scale of effort required to bring the drug to market."",
""Answer"": ""A"",
""A"": ""0.9"",
""B"": ""0.03"",
""C"": ""0.02"",
""D"": ""0.05""
}",A,True,True,"The author mentions 'five years and £500 million' when discussing the clinical trials process that teixobactin must go through. The context is clearly about the future development path, not past research or comparisons to other antibiotics. The author then states 'these are numbers we must find ways to reduce' indicating concern about the scale of effort required to bring the drug to market.",A,0.9,0.03,0.02,0.05,A,claude-3-7-sonnet-20250219,sat_en
113,"{
""Reasoning"": ""Both passages discuss the same research by Kim Lewis and team about teixobactin and the new method of growing soil bacteria. Passage 1 primarily reports the findings, while Passage 2 evaluates their significance, acknowledging the methodology as 'important' and 'elegant' while expressing reservations about teixobactin itself ('less exciting to my mind'). The author of Passage 2 provides critical analysis with three specific caveats about the limitations and challenges ahead."",
""Answer"": ""A"",
""A"": 0.85,
""B"": 0.05,
""C"": 0.08,
""D"": 0.02
}",A,True,True,"Both passages discuss the same research by Kim Lewis and team about teixobactin and the new method of growing soil bacteria. Passage 1 primarily reports the findings, while Passage 2 evaluates their significance, acknowledging the methodology as 'important' and 'elegant' while expressing reservations about teixobactin itself ('less exciting to my mind'). The author of Passage 2 provides critical analysis with three specific caveats about the limitations and challenges ahead.",A,0.85,0.05,0.08,0.02,A,claude-3-7-sonnet-20250219,sat_en
114,"{
""Reasoning"": ""Both passages highlight teixobactin's effectiveness against bacteria that have developed resistance to other drugs. Passage 1 states it 'proved effective at killing off a wide variety of disease-causing bacteria-even those that have developed immunity to other drugs.' Passage 2 mentions it 'killed Gram-positive bacteria' and 'cured experimental infection in mice' while noting the 'real problem with resistant tuberculosis.' Neither passage suggests teixobactin is for standardizing development, controlling soil fungi, or creating new study methods."",
""Answer"": ""B"",
""A"": ""0.05"",
""B"": ""0.85"",
""C"": ""0.05"",
""D"": ""0.05""
}",B,True,True,"Both passages highlight teixobactin's effectiveness against bacteria that have developed resistance to other drugs. Passage 1 states it 'proved effective at killing off a wide variety of disease-causing bacteria-even those that have developed immunity to other drugs.' Passage 2 mentions it 'killed Gram-positive bacteria' and 'cured experimental infection in mice' while noting the 'real problem with resistant tuberculosis.' Neither passage suggests teixobactin is for standardizing development, controlling soil fungi, or creating new study methods.",B,0.05,0.85,0.05,0.05,B,claude-3-7-sonnet-20250219,sat_en
115,"{
""Reasoning"": ""Passage 2 states 'teixobactin killed Gram-positive bacteria, such as S. aureus' and mentions it doesn't kill Gram-negative bacteria as 'it is too big to cross their complex cell wall.' Passage 1 mentions the mice were infected with bacteria including S. aureus, and teixobactin successfully treated these infections. Since teixobactin only works on Gram-positive bacteria and was effective in treating the mice, their infections must have been caused by Gram-positive bacteria, not Gram-negative ones."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.8,
""D"": 0.05
}",C,True,True,"Passage 2 states 'teixobactin killed Gram-positive bacteria, such as S. aureus' and mentions it doesn't kill Gram-negative bacteria as 'it is too big to cross their complex cell wall.' Passage 1 mentions the mice were infected with bacteria including S. aureus, and teixobactin successfully treated these infections. Since teixobactin only works on Gram-positive bacteria and was effective in treating the mice, their infections must have been caused by Gram-positive bacteria, not Gram-negative ones.",C,0.05,0.1,0.8,0.05,C,claude-3-7-sonnet-20250219,sat_en
116,"{
""Reasoning"": ""The passage depicts a conversation between the narrator and Louis Comfort Tiffany about his upcoming Byzantine chapel project for the World's Columbian Exposition. They discuss his designs, with the narrator admiring his work while also suggesting a new idea for lampshades made of leaded glass. This is clearly a professional interaction where they share artistic interests and ideas, with Tiffany becoming excited about the narrator's lampshade concept."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.8,
""D"": 0.05
}",C,True,True,"The passage depicts a conversation between the narrator and Louis Comfort Tiffany about his upcoming Byzantine chapel project for the World's Columbian Exposition. They discuss his designs, with the narrator admiring his work while also suggesting a new idea for lampshades made of leaded glass. This is clearly a professional interaction where they share artistic interests and ideas, with Tiffany becoming excited about the narrator's lampshade concept.",C,0.05,0.1,0.8,0.05,C,claude-3-7-sonnet-20250219,sat_en
117,"{
""Reasoning"": ""In the passage, Tiffany says: 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This clearly indicates his expectation that the Exposition will bring him widespread recognition and fame. He's excited about the public attention, not primarily about sales, collaboration, or showcasing already acclaimed work. His enthusiasm is about becoming known to millions of people."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"In the passage, Tiffany says: 'In 1893 the name of Louis Comfort Tiffany will be on the lips of millions!' This clearly indicates his expectation that the Exposition will bring him widespread recognition and fame. He's excited about the public attention, not primarily about sales, collaboration, or showcasing already acclaimed work. His enthusiasm is about becoming known to millions of people.",A,0.95,0.02,0.02,0.01,A,claude-3-7-sonnet-20250219,sat_en
118,"{
""Reasoning"": ""In the passage, Tiffany shows the narrator his sketches and watercolors for the Byzantine chapel project. He displays large watercolors of window designs, including 'a precise, fine-edged rendering of what he wanted the window to be.' He shows designs for round windows, scenic side windows, and a mosaic. These are clearly plans for stained glass windows, not finished windows or paintings for exhibition."",
""Answer"": ""A"",
""A"": ""0.95"",
""B"": ""0.02"",
""C"": ""0.02"",
""D"": ""0.01""
}",A,True,True,"In the passage, Tiffany shows the narrator his sketches and watercolors for the Byzantine chapel project. He displays large watercolors of window designs, including 'a precise, fine-edged rendering of what he wanted the window to be.' He shows designs for round windows, scenic side windows, and a mosaic. These are clearly plans for stained glass windows, not finished windows or paintings for exhibition.",A,0.95,0.02,0.02,0.01,A,claude-3-7-sonnet-20250219,sat_en
119,"{
""Reasoning"": ""The narrator demonstrates her ability to enhance existing ideas when she suggests transforming the baptismal font dome into a lampshade by changing the material to translucent glass and reducing its size. This innovation excites Tiffany, who sees the potential immediately. The narrator doesn't name colors (she admires Tiffany's color names), doesn't critique classical art, and doesn't create initial sketches (she examines Tiffany's sketches)."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The narrator demonstrates her ability to enhance existing ideas when she suggests transforming the baptismal font dome into a lampshade by changing the material to translucent glass and reducing its size. This innovation excites Tiffany, who sees the potential immediately. The narrator doesn't name colors (she admires Tiffany's color names), doesn't critique classical art, and doesn't create initial sketches (she examines Tiffany's sketches).",B,0.05,0.85,0.05,0.05,B,claude-3-7-sonnet-20250219,sat_en
120,"{
""Reasoning"": ""The passage primarily describes research findings about the relationship between city size and economic growth, particularly how this relationship differs between developed and developing nations. It outlines the causes (rapid urbanization in developing countries) and consequences (potential negative economic impact) of this phenomenon. The passage doesn't propose solutions, question practical applications, or critique methodology."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.03,
""C"": 0.04,
""D"": 0.03
}",A,True,True,"The passage primarily describes research findings about the relationship between city size and economic growth, particularly how this relationship differs between developed and developing nations. It outlines the causes (rapid urbanization in developing countries) and consequences (potential negative economic impact) of this phenomenon. The passage doesn't propose solutions, question practical applications, or critique methodology.",A,0.9,0.03,0.04,0.03,A,claude-3-7-sonnet-20250219,sat_en
121,"{
""Reasoning"": ""The passage indicates that the first study examined the relationship between economic development and average metropolitan area size across 114 countries, finding that developing nations don't benefit from larger cities like advanced nations do. The second study then specifically investigated what size cities DO benefit developing nations, discovering that smaller and medium-sized cities (under 500,000) provide more economic benefit. This clearly shows the second study building upon and extending the findings of the first."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.15,
""C"": 0.75,
""D"": 0.05
}",C,True,True,"The passage indicates that the first study examined the relationship between economic development and average metropolitan area size across 114 countries, finding that developing nations don't benefit from larger cities like advanced nations do. The second study then specifically investigated what size cities DO benefit developing nations, discovering that smaller and medium-sized cities (under 500,000) provide more economic benefit. This clearly shows the second study building upon and extending the findings of the first.",C,0.05,0.15,0.75,0.05,C,claude-3-7-sonnet-20250219,sat_en
122,"{
""Reasoning"": ""The passage states that 'Bigger cities tend to have a more positive economic impact in larger countries' and that 'Having a metro with more than 10 million inhabitants produces a nationwide economic benefit only if the total urban population is 28.5 million or more.' It also mentions that knowledge-based industries requiring urban agglomeration economies are more likely in bigger, more developed countries. This suggests the economic impact depends on the types of industries present."",
""Answer"": ""B"",
""A"": ""0.15"",
""B"": ""0.65"",
""C"": ""0.1"",
""D"": ""0.1""
}",B,True,True,"The passage states that 'Bigger cities tend to have a more positive economic impact in larger countries' and that 'Having a metro with more than 10 million inhabitants produces a nationwide economic benefit only if the total urban population is 28.5 million or more.' It also mentions that knowledge-based industries requiring urban agglomeration economies are more likely in bigger, more developed countries. This suggests the economic impact depends on the types of industries present.",B,0.15,0.65,0.1,0.1,B,claude-3-7-sonnet-20250219,sat_en
123,"{
""Reasoning"": ""The passage states that between 1960 and 2010, the median city in high-income countries grew from 500,000 to 650,000 people, while the median city in the developing world grew from 220,000 to 845,000 people. However, there is no graph provided in the passage, and no specific information about when the crossover point occurred. Without this visual data, I cannot determine when developing countries' median city size surpassed high-income countries."",
""Answer"": ""B"",
""A"": ""0.25"",
""B"": ""0.25"",
""C"": ""0.25"",
""D"": ""0.25""
}",B,True,True,"The passage states that between 1960 and 2010, the median city in high-income countries grew from 500,000 to 650,000 people, while the median city in the developing world grew from 220,000 to 845,000 people. However, there is no graph provided in the passage, and no specific information about when the crossover point occurred. Without this visual data, I cannot determine when developing countries' median city size surpassed high-income countries.",B,0.25,0.25,0.25,0.25,C,claude-3-7-sonnet-20250219,sat_en
124,"{
""Reasoning"": ""The passage mentions that 'Between 1960 and 2010, the median city in high-income countries grew modestly from 500,000 to 650,000 people; but the median city in the developing world nearly quadrupled, expanding from 220,000 to 845,000 people.' This directly supports option A. The passage also mentions the other claims, but there's no graph provided in the passage to verify them. The question asks which claim is best supported by 'the graph,' but no graph is actually shown in the provided passage."",
""Answer"": ""A"",
""A"": ""0.85"",
""B"": ""0.05"",
""C"": ""0.05"",
""D"": ""0.05""
}",A,True,True,"The passage mentions that 'Between 1960 and 2010, the median city in high-income countries grew modestly from 500,000 to 650,000 people; but the median city in the developing world nearly quadrupled, expanding from 220,000 to 845,000 people.' This directly supports option A. The passage also mentions the other claims, but there's no graph provided in the passage to verify them. The question asks which claim is best supported by 'the graph,' but no graph is actually shown in the provided passage.",A,0.85,0.05,0.05,0.05,A,claude-3-7-sonnet-20250219,sat_en
125,"{
""Reasoning"": ""Passage 1 explicitly states 'Since humans split from chimps, which have brains roughly a third of human size, the human genome has undergone roughly 15 million changes.' This directly supports option A. The passage doesn't claim the genome tripled in size (B), only that specific genes were duplicated. It doesn't compare total gene count with other primates (C), and actually states NOTCH2NL genes exist in Neanderthals and Denisovans, contradicting option D."",
""Answer"": ""A"",
""A"": ""0.95"",
""B"": ""0.02"",
""C"": ""0.02"",
""D"": ""0.01""
}",A,True,True,"Passage 1 explicitly states 'Since humans split from chimps, which have brains roughly a third of human size, the human genome has undergone roughly 15 million changes.' This directly supports option A. The passage doesn't claim the genome tripled in size (B), only that specific genes were duplicated. It doesn't compare total gene count with other primates (C), and actually states NOTCH2NL genes exist in Neanderthals and Denisovans, contradicting option D.",A,0.95,0.02,0.02,0.01,A,claude-3-7-sonnet-20250219,sat_en
126,"{
""Reasoning"": ""Passage 1 states that NOTCH2NL is 'a relative of NOTCH2, a gene that scientists knew was central to early brain development.' The team was interested in NOTCH2NL because NOTCH2 'controls vital decisions regarding when and how many neurons to make.' This indicates they were interested in NOTCH2NL because of its relationship to NOTCH2 and the likelihood that related genes would have similar developmental functions."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.05,
""D"": 0.8
}",D,True,True,"Passage 1 states that NOTCH2NL is 'a relative of NOTCH2, a gene that scientists knew was central to early brain development.' The team was interested in NOTCH2NL because NOTCH2 'controls vital decisions regarding when and how many neurons to make.' This indicates they were interested in NOTCH2NL because of its relationship to NOTCH2 and the likelihood that related genes would have similar developmental functions.",D,0.05,0.1,0.05,0.8,D,claude-3-7-sonnet-20250219,sat_en
127,"{
""Reasoning"": ""Passage 1 focuses on the NOTCH2NL genes and their role in human brain development - specifically genetic factors at the molecular level that contributed to brain size increase. Passage 2 examines brain size evolution from a population and species level, discussing how brain size increased through within-species evolution, introduction of new species, and extinction of smaller-brained species. The key difference is the scale of analysis: genetic mechanisms versus population-level changes."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.1,
""C"": 0.2,
""D"": 0.7
}",D,True,True,"Passage 1 focuses on the NOTCH2NL genes and their role in human brain development - specifically genetic factors at the molecular level that contributed to brain size increase. Passage 2 examines brain size evolution from a population and species level, discussing how brain size increased through within-species evolution, introduction of new species, and extinction of smaller-brained species. The key difference is the scale of analysis: genetic mechanisms versus population-level changes.",D,0.0,0.1,0.2,0.7,D,claude-3-7-sonnet-20250219,sat_en
128,"{
""Reasoning"": ""Examining both passages, I find direct statements about brain size comparisons. Passage 1 states 'humans split from chimps, which have brains roughly a third of human size.' Passage 2 explicitly says 'Modern humans have brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' Both passages consistently mention chimpanzees in this comparison, while only Passage 2 mentions bonobos alongside chimpanzees."",
""Answer"": ""B"",
""A"": ""0.4"",
""B"": ""0.6"",
""C"": ""0.0"",
""D"": ""0.0""
}",B,True,True,"Examining both passages, I find direct statements about brain size comparisons. Passage 1 states 'humans split from chimps, which have brains roughly a third of human size.' Passage 2 explicitly says 'Modern humans have brains that are more than three times larger than our closest living relatives, chimpanzees and bonobos.' Both passages consistently mention chimpanzees in this comparison, while only Passage 2 mentions bonobos alongside chimpanzees.",B,0.4,0.6,0.0,0.0,B,claude-3-7-sonnet-20250219,sat_en
129,"{
""Reasoning"": ""The author consistently argues that human rights should be the framework for addressing indigenous issues, rather than a 'practical measures' approach. They criticize the false dichotomy between rights and addressing disadvantage, and advocate for using human rights as 'a tool for best practice policy development and as an accountability mechanism.' The Statement of Intent example demonstrates how rights-based approaches can be applied to health inequality."",
""Answer"": ""C"",
""A"": ""0.05"",
""B"": ""0.05"",
""C"": ""0.85"",
""D"": ""0.05""
}",C,True,True,"The author consistently argues that human rights should be the framework for addressing indigenous issues, rather than a 'practical measures' approach. They criticize the false dichotomy between rights and addressing disadvantage, and advocate for using human rights as 'a tool for best practice policy development and as an accountability mechanism.' The Statement of Intent example demonstrates how rights-based approaches can be applied to health inequality.",C,0.05,0.05,0.85,0.05,C,claude-3-7-sonnet-20250219,sat_en
130,"{
""Reasoning"": ""Calma criticizes the government's focus on 'record expenditure' without explaining achievements or outcomes. He states that the 'practical approach' has 'lacked any accountability whatsoever' and questions why input (expenditure) became more important than outcomes. He argues there's been no way to determine if progress was 'good enough,' allowing governments to avoid responsibility for their policies and programs."",
""Answer"": ""D"",
""A"": ""0.05"",
""B"": ""0.1"",
""C"": ""0.15"",
""D"": ""0.7""
}",D,True,True,"Calma criticizes the government's focus on 'record expenditure' without explaining achievements or outcomes. He states that the 'practical approach' has 'lacked any accountability whatsoever' and questions why input (expenditure) became more important than outcomes. He argues there's been no way to determine if progress was 'good enough,' allowing governments to avoid responsibility for their policies and programs.",D,0.05,0.1,0.15,0.7,D,claude-3-7-sonnet-20250219,sat_en
131,"{
""Reasoning"": ""In the passage, Calma criticizes the previous government's emphasis on 'record levels of expenditure' on Indigenous issues. He specifically states: 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' He questions this approach, asking 'since when did the size of the input become more important than the intended outcomes?'"",
""Answer"": ""D"",
""A"": ""0.05"",
""B"": ""0.05"",
""C"": ""0.1"",
""D"": ""0.8""
}",D,True,True,"In the passage, Calma criticizes the previous government's emphasis on 'record levels of expenditure' on Indigenous issues. He specifically states: 'The focus on 'practical measures' was exemplified by the emphasis the previous federal government placed on the 'record levels of expenditure' annually on Indigenous issues.' He questions this approach, asking 'since when did the size of the input become more important than the intended outcomes?'",D,0.05,0.05,0.1,0.8,D,claude-3-7-sonnet-20250219,sat_en
132,"{
""Reasoning"": ""Calma criticizes the previous government's approach of focusing on 'record expenditure' without proper engagement with Indigenous peoples. He specifically mentions the 'fundamental flaw' being government policy that treats Indigenous peoples as 'passive recipients.' The Statement of Intent he cites explicitly commits to 'ensure the full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects of addressing their health needs.'"",
""Answer"": ""A"",
""A"": ""0.9"",
""B"": ""0.05"",
""C"": ""0.04"",
""D"": ""0.01""
}",A,True,True,Calma criticizes the previous government's approach of focusing on 'record expenditure' without proper engagement with Indigenous peoples. He specifically mentions the 'fundamental flaw' being government policy that treats Indigenous peoples as 'passive recipients.' The Statement of Intent he cites explicitly commits to 'ensure the full participation of Aboriginal and Torres Strait Islander peoples and their representative bodies in all aspects of addressing their health needs.',A,0.9,0.05,0.04,0.01,A,claude-3-7-sonnet-20250219,sat_en
133,"{
""Reasoning"": ""Calma's speech addresses the need to reframe indigenous issues as human rights issues, challenging the 'practical measures' approach that lacks accountability. He argues for a 'cultural shift' in how we conceptualize human rights, suggesting his audience needs to change their perspective. The passage doesn't indicate the audience is skeptical about accountability (A), uninformed about conditions (B), or overly tolerant of failures (D). Rather, he's challenging the dichotomy between rights and practical measures."",
""Answer"": ""C"",
""A"": ""0.15"",
""B"": ""0.2"",
""C"": ""0.55"",
""D"": ""0.1""
}",C,True,True,"Calma's speech addresses the need to reframe indigenous issues as human rights issues, challenging the 'practical measures' approach that lacks accountability. He argues for a 'cultural shift' in how we conceptualize human rights, suggesting his audience needs to change their perspective. The passage doesn't indicate the audience is skeptical about accountability (A), uninformed about conditions (B), or overly tolerant of failures (D). Rather, he's challenging the dichotomy between rights and practical measures.",C,0.15,0.2,0.55,0.1,D,claude-3-7-sonnet-20250219,sat_en
134,"{
""Reasoning"": ""The passage primarily addresses the 'missing mantle problem' - why mantle rocks from differentiated asteroids are rare in meteorite collections and the asteroid belt. It discusses various explanations for this scarcity, including the greater durability of iron cores compared to rocky mantles, and Bottke's hypothesis about formation locations. The passage is not focused on primitive asteroid meteorites, formation conditions, or debating early asteroid belt composition, but specifically on explaining the scarcity of mantle material."",
""Answer"": ""D"",
""A"": ""0.05"",
""B"": ""0.05"",
""C"": ""0.15"",
""D"": ""0.75""
}",D,True,True,"The passage primarily addresses the 'missing mantle problem' - why mantle rocks from differentiated asteroids are rare in meteorite collections and the asteroid belt. It discusses various explanations for this scarcity, including the greater durability of iron cores compared to rocky mantles, and Bottke's hypothesis about formation locations. The passage is not focused on primitive asteroid meteorites, formation conditions, or debating early asteroid belt composition, but specifically on explaining the scarcity of mantle material.",D,0.05,0.05,0.15,0.75,D,claude-3-7-sonnet-20250219,sat_en
135,"{
""Reasoning"": ""The passage states that collisional erosion cannot be the whole story because primitive asteroids (which are no stronger than mantle rocks) survived while differentiated asteroids mostly didn't. If collisional erosion fully explained the situation, we would expect primitive asteroids to be as rare as differentiated ones, since they're equally vulnerable. The passage specifically questions 'How did so many primitive asteroids survive when almost none of the differentiated ones did?'"",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.05,
""D"": 0.05
}",B,True,True,"The passage states that collisional erosion cannot be the whole story because primitive asteroids (which are no stronger than mantle rocks) survived while differentiated asteroids mostly didn't. If collisional erosion fully explained the situation, we would expect primitive asteroids to be as rare as differentiated ones, since they're equally vulnerable. The passage specifically questions 'How did so many primitive asteroids survive when almost none of the differentiated ones did?'",B,0.05,0.85,0.05,0.05,B,claude-3-7-sonnet-20250219,sat_en
136,"{
""Reasoning"": ""According to the passage, Bottke and his colleagues proposed that the parent bodies of iron meteorites formed closer to the Sun (in the region of terrestrial planets), were disrupted by violent collisions, and then fragments were scattered into the asteroid belt by gravitational perturbations from larger bodies. The passage specifically states 'Gravitational perturbations from larger bodies scattered some of these fragments into the asteroid belt.'"",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.03,
""D"": 0.02
}",B,True,True,"According to the passage, Bottke and his colleagues proposed that the parent bodies of iron meteorites formed closer to the Sun (in the region of terrestrial planets), were disrupted by violent collisions, and then fragments were scattered into the asteroid belt by gravitational perturbations from larger bodies. The passage specifically states 'Gravitational perturbations from larger bodies scattered some of these fragments into the asteroid belt.'",B,0.05,0.9,0.03,0.02,B,claude-3-7-sonnet-20250219,sat_en
137,"{
""Reasoning"": ""The passage doesn't include a table with data about asteroid mass distribution. Without seeing this table, I cannot determine what conclusion it supports about the majority of mass in the asteroid belt. The passage mentions primitive asteroids being common as meteorites on Earth and suggests they survived better than differentiated ones, but doesn't provide mass distribution data."",
""Answer"": ""A"",
""A"": ""0.4"",
""B"": ""0.2"",
""C"": ""0.2"",
""D"": ""0.2""
}",A,True,True,"The passage doesn't include a table with data about asteroid mass distribution. Without seeing this table, I cannot determine what conclusion it supports about the majority of mass in the asteroid belt. The passage mentions primitive asteroids being common as meteorites on Earth and suggests they survived better than differentiated ones, but doesn't provide mass distribution data.",A,0.4,0.2,0.2,0.2,A,claude-3-7-sonnet-20250219,sat_en
138,"{
""Reasoning"": ""The question refers to a table that is not provided in the passage. Without the referenced table showing the 11 asteroid types and their characteristics, it's impossible to determine which statement about the four largest asteroid belt objects is supported by the data. The passage mentions Vesta as a differentiated asteroid but doesn't provide the complete information needed to answer this question."",
""Answer"": ""D"",
""A"": 0.25,
""B"": 0.25,
""C"": 0.25,
""D"": 0.25
}",D,True,True,"The question refers to a table that is not provided in the passage. Without the referenced table showing the 11 asteroid types and their characteristics, it's impossible to determine which statement about the four largest asteroid belt objects is supported by the data. The passage mentions Vesta as a differentiated asteroid but doesn't provide the complete information needed to answer this question.",D,0.25,0.25,0.25,0.25,D,claude-3-7-sonnet-20250219,sat_en
